arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.324286425	8	1.3245807308575509e-05
chr10_p	chr11_q	0.0	8	1.9887835139827005e-05
chr10_p	chr12_p	0.7544107499999999	8	0.011568170586313518
chr10_p	chr13_p	0.575775	8	0.005740922715821812
chr10_p	chr14_p	0.7147375	8	0.011631178364852604
chr10_p	chr15_p	0.74631825	8	0.010511234294895628
chr10_p	chr16_p	0.6559585	8	0.01035073934242916
chr10_p	chr17_p	0.6684637499999999	8	0.010804611533559912
chr10_p	chr17_q	0.0	4	0.0
chr10_p	chr18_p	0.24496323499999995	8	6.944077793277501e-06
chr10_p	chr19_p	0.49776325	8	0.00940688453090096
chr10_p	chr19_q	0.0	8	1.862689049984534e-05
chr10_p	chr1_p	0.6511659999999999	8	0.011435528702124095
chr10_p	chr2_p	0.56280575	8	0.005750696665153904
chr10_p	chr3_p	0.6044572500000001	8	0.011153953101982845
chr10_p	chr4_p	0.294633075	8	0.0004492435224306416
chr10_p	chr5_p	0.6558620000000001	8	0.00448162855333194
chr10_p	chr6_p	0.6705355000000001	8	0.008721120791328111
chr10_p	chr7_p	0.31146300000000005	8	0.0
chr10_p	chr8_p	0.6279807500000001	8	0.01173818980607041
chr10_p	chr8_q	0.0	8	1.1693596320265586e-06
chr10_p	chr9_p	0.6568494999999999	8	0.010706618385682336
chr10_p	chr9_q	0.005321375	4	0.0004908683357957935
chr10_p	chrX_p	0.6263624999999999	4	0.0
chr10_p	chrX_q	0.0	4	0.00011184564702234217
chr10_q	chr11_p	0.0	4	1.107510821341412e-05
chr10_q	chr11_q	0.0	4	0.0
chr10_q	chr12_p	0.0	4	2.0133530603454734e-06
chr10_q	chr13_p	0.0	4	0.0
chr10_q	chr14_p	0.0	4	0.0
chr10_q	chr15_p	0.0	4	1.1597287142048961e-05
chr10_q	chr16_p	0.0	4	2.219143480755009e-06
chr10_q	chr17_p	0.0	4	0.0
chr10_q	chr17_q	0.155891	2	0.0
chr10_q	chr18_p	0.0	4	0.0
chr10_q	chr19_p	0.0	4	0.0
chr10_q	chr19_q	0.0	4	0.00013461836337788532
chr10_q	chr1_p	0.0	4	5.131062303665207e-06
chr10_q	chr2_p	0.0	4	3.5811245359015608e-06
chr10_q	chr3_p	0.0	4	2.439193793801208e-06
