arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.324286425	8	0.002833504143629738
chr10_p	chr11_q	0.0	8	2.6238347805063414e-05
chr10_p	chr12_p	0.7544107499999999	8	0.014397333606553653
chr10_p	chr13_p	0.575775	8	0.008173566026062394
chr10_p	chr14_p	0.7147375	8	0.014823136009244238
chr10_p	chr15_p	0.74631825	8	0.013223341275458197
chr10_p	chr16_p	0.6559585	8	0.013194952450042522
chr10_p	chr17_p	0.6684637499999999	8	0.01525025366028609
chr10_p	chr17_q	0.0	4	0.0
chr10_p	chr18_p	0.24496323499999995	8	0.0004678402523092305
chr10_p	chr19_p	0.49776325	8	0.013433399295550857
chr10_p	chr19_q	0.0	8	3.0120203855674515e-05
chr10_p	chr1_p	0.6511659999999999	8	0.014329982225650368
chr10_p	chr2_p	0.56280575	8	0.009132139914943922
chr10_p	chr3_p	0.6044572500000001	8	0.013846127444831722
chr10_p	chr4_p	0.294633075	8	0.0006573002809928766
chr10_p	chr5_p	0.6558620000000001	8	0.007625871414086624
chr10_p	chr6_p	0.6705355000000001	8	0.011187430053423878
chr10_p	chr7_p	0.31146300000000005	8	0.0002685422518852647
chr10_p	chr8_p	0.6279807500000001	8	0.01400069603777067
chr10_p	chr8_q	0.0	8	1.443258029669442e-06
chr10_p	chr9_p	0.6568494999999999	8	0.017263642318923404
chr10_p	chr9_q	0.005321375	4	0.0009890190305491002
chr10_p	chrX_p	0.6263624999999999	4	0.0
chr10_p	chrX_q	0.0	4	0.00018462671712704152
chr10_q	chr11_p	0.0	4	0.0
chr10_q	chr11_q	0.0	4	0.00017054221065644588
chr10_q	chr12_p	0.0	4	9.39138172947372e-06
chr10_q	chr13_p	0.0	4	4.802333746615131e-06
chr10_q	chr14_p	0.0	4	0.0
chr10_q	chr15_p	0.0	4	6.408586807013949e-06
chr10_q	chr16_p	0.0	4	6.55969522740256e-06
chr10_q	chr17_p	0.0	4	2.8513024380551434e-06
chr10_q	chr17_q	0.155891	2	0.0
