arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.324286425	8	1.1454004548555001e-05
chr10_p	chr11_q	0.0	8	1.5010366839778522e-06
chr10_p	chr12_p	0.7544107499999999	8	0.017985585823848346
chr10_p	chr13_p	0.575775	8	0.007623028530451814
chr10_p	chr14_p	0.7147375	8	0.013166427868666454
chr10_p	chr15_p	0.74631825	8	0.014530517226885661
chr10_p	chr16_p	0.6559585	8	0.0099273616352268
chr10_p	chr17_p	0.6684637499999999	8	0.01758736387925476
chr10_p	chr17_q	0.0	4	0.0
chr10_p	chr18_p	0.24496323499999995	8	0.00039017435161223544
chr10_p	chr19_p	0.49776325	8	0.011109465086889491
chr10_p	chr19_q	0.0	8	0.0
chr10_p	chr1_p	0.6511659999999999	8	0.01617101088005095
chr10_p	chr2_p	0.56280575	8	0.0054119373118912
chr10_p	chr3_p	0.6044572500000001	8	0.014308874357869478
chr10_p	chr4_p	0.294633075	8	0.00034610847273722824
chr10_p	chr5_p	0.6558620000000001	8	0.005286625279885953
chr10_p	chr6_p	0.6705355000000001	8	0.01059283408710158
chr10_p	chr7_p	0.31146300000000005	8	0.00017107970798170202
chr10_p	chr8_p	0.6279807500000001	8	0.01532933345844753
chr10_p	chr8_q	0.0	8	0.0
chr10_p	chr9_p	0.6568494999999999	8	0.010405258297726414
chr10_p	chr9_q	0.005321375	4	2.6704411177288663e-05
chr10_p	chrX_p	0.6263624999999999	4	0.0
chr10_p	chrX_q	0.0	4	1.2304552559519576e-05
chr10_q	chr11_p	0.0	4	1.1451056767765677e-05
chr10_q	chr11_q	0.0	4	7.21831339518432e-05
chr10_q	chr12_p	0.0	4	2.359590842751906e-06
chr10_q	chr13_p	0.0	4	2.6469881898132813e-06
chr10_q	chr14_p	0.0	4	0.0
chr10_q	chr15_p	0.0	4	2.2028962809076167e-06
chr10_q	chr16_p	0.0	4	0.0
chr10_q	chr17_p	0.0	4	3.4486803928979393e-06
chr10_q	chr17_q	0.155891	2	0.0
chr10_q	chr18_p	0.0	4	1.6058628891420146e-05
chr10_q	chr19_p	0.0	4	0.0
chr10_q	chr19_q	0.0	4	4.737365898720797e-05
chr10_q	chr1_p	0.0	4	0.0
chr10_q	chr2_p	0.0	4	4.8874135205559305e-06
chr10_q	chr3_p	0.0	4	0.0
chr10_q	chr4_p	0.0	4	6.709289268095124e-05
chr10_q	chr5_p	0.0	4	0.0
chr10_q	chr6_p	0.0	4	0.0
chr10_q	chr7_p	0.0	4	0.0
