arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.30956195	8	0.0027315464574757227
chr10_p	chr11_q	0.0	8	0.00021298562083609242
chr10_p	chr12_p	0.64537925	8	0.018597159583509045
chr10_p	chr13_p	0.59160875	8	0.006431984621188887
chr10_p	chr14_p	0.6311875	8	0.018120359045057436
chr10_p	chr15_p	0.641308	8	0.017279989803691245
chr10_p	chr16_p	0.60221925	8	0.016000698630928106
chr10_p	chr17_p	0.55603775	8	0.015633330422141153
chr10_p	chr17_q	0.0	4	0.0
chr10_p	chr18_p	0.23907457999999998	8	0.00022639930632772383
chr10_p	chr19_p	0.51302275	8	0.01827022413556559
chr10_p	chr19_q	0.0	8	6.955056078463105e-05
chr10_p	chr1_p	0.5981449999999999	8	0.017266298416089926
chr10_p	chr2_p	0.56404375	8	0.006619470860060925
chr10_p	chr3_p	0.59103475	8	0.017488778759097986
chr10_p	chr4_p	0.2517244725	8	0.000734116974963365
chr10_p	chr5_p	0.5963999999999999	8	0.00532804067752581
chr10_p	chr6_p	0.5906724999999999	8	0.01583943618973452
chr10_p	chr7_p	0.27737775	8	0.00033560067731203743
chr10_p	chr8_p	0.600792	8	0.01775205103955598
chr10_p	chr8_q	0.0	8	0.00018689807909797685
chr10_p	chr9_p	0.55471875	8	0.020174619732537324
chr10_p	chr9_q	0.003458685	4	0.001035713541770452
chr10_p	chrX_p	0.5641045	4	0.0069790570657361824
chr10_p	chrX_q	0.0	4	0.0002539749588708528
chr10_q	chr11_p	0.0	4	0.0008861140245444376
chr10_q	chr11_q	0.0	4	0.005807337920498602
chr10_q	chr12_p	0.0	4	0.0002009030411167602
chr10_q	chr13_p	0.0	4	0.0001901468399551418
chr10_q	chr14_p	0.0	4	6.533731604441633e-05
chr10_q	chr15_p	0.0	4	0.00017352452831967063
chr10_q	chr16_p	0.0	4	0.00017156930691897583
chr10_q	chr17_p	0.0	4	0.00015728258661420056
chr10_q	chr17_q	0.151853	2	0.011503654026168923
chr10_q	chr18_p	0.0	4	0.005436171768241383
chr10_q	chr19_p	0.0	4	9.828080987539597e-05
chr10_q	chr19_q	0.0	4	0.0022207222540799347
chr10_q	chr1_p	0.0	4	0.00020608090663710218
chr10_q	chr2_p	0.0	4	0.00012263936276315606
chr10_q	chr3_p	0.0	4	6.235620002295361e-05
chr10_q	chr4_p	0.0	4	0.0052908518617639224
chr10_q	chr5_p	0.0	4	0.0001322023897059763
chr10_q	chr6_p	0.0	4	0.00018654295645659434
chr10_q	chr7_p	0.0	4	0.003702161794538087
chr10_q	chr8_p	0.0	4	0.0001806898502472991
chr10_q	chr8_q	0.13594465	4	0.012373971175539976
chr10_q	chr9_p	0.0	4	0.00015083967268173965
chr10_q	chr9_q	0.0	2	0.002020478926664628
chr10_q	chrX_p	0.0	2	0.00015435913892082988
chr10_q	chrX_q	0.0	2	0.012391196997751626
chr11_p	chr12_p	0.326213125	8	0.002982563384946309
chr11_p	chr13_p	0.2839305	8	0.003711368761193635
chr11_p	chr14_p	0.294772575	8	0.002666061190278398
chr11_p	chr15_p	0.345276975	8	0.002851182303157271
chr11_p	chr16_p	0.3561475249999999	8	0.003130151906597994
chr11_p	chr17_p	0.31633445	8	0.005050087435921513
chr11_p	chr17_q	0.0	4	0.0001415265320782891
chr11_p	chr18_p	0.1940368975	8	0.0027758885102817125
chr11_p	chr19_p	0.25493665	8	0.003220177006917114
chr11_p	chr19_q	0.0	8	0.000665097390742166
chr11_p	chr1_p	0.29427860000000006	8	0.003432785007018229
chr11_p	chr2_p	0.329112125	8	0.004103658807840706
chr11_p	chr3_p	0.286458525	8	0.0027916027756621623
