arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.30956195	8	0.005364559704280471
chr10_p	chr11_q	0.0	8	0.00016061140765570442
chr10_p	chr12_p	0.64537925	8	0.022730002191981385
chr10_p	chr13_p	0.59160875	8	0.011039092934473846
chr10_p	chr14_p	0.6311875	8	0.021710881378170586
chr10_p	chr15_p	0.641308	8	0.02040494004542837
chr10_p	chr16_p	0.60221925	8	0.02001783848692455
chr10_p	chr17_p	0.55603775	8	0.02212597858860068
chr10_p	chr17_q	0.0	4	3.718619769191583e-05
chr10_p	chr18_p	0.23907457999999998	8	0.000625676180111832
chr10_p	chr19_p	0.51302275	8	0.022995987154208874
chr10_p	chr19_q	0.0	8	0.00011101065920067576
chr10_p	chr1_p	0.5981449999999999	8	0.02390376893371595
chr10_p	chr2_p	0.56404375	8	0.013682413943902886
chr10_p	chr3_p	0.59103475	8	0.02087936884983998
chr10_p	chr4_p	0.2517244725	8	0.0013879933456327287
chr10_p	chr5_p	0.5963999999999999	8	0.010878833066070813
chr10_p	chr6_p	0.5906724999999999	8	0.019201707355463317
chr10_p	chr7_p	0.27737775	8	0.0021770795427470155
chr10_p	chr8_p	0.600792	8	0.020322649063056048
chr10_p	chr8_q	0.0	8	0.00020373095777867278
chr10_p	chr9_p	0.55471875	8	0.02793825958354932
chr10_p	chr9_q	0.003458685	4	0.001571884433780693
chr10_p	chrX_p	0.5641045	4	0.00538773334936125
chr10_p	chrX_q	0.0	4	0.00032701687036857584
chr10_q	chr11_p	0.0	4	0.001097138814947726
chr10_q	chr11_q	0.0	4	0.006088905174248845
chr10_q	chr12_p	0.0	4	0.0002295840889578372
chr10_q	chr13_p	0.0	4	0.0002039605935001052
chr10_q	chr14_p	0.0	4	0.00014533829096174353
chr10_q	chr15_p	0.0	4	0.0002899979718252462
chr10_q	chr16_p	0.0	4	0.0001731401714277174
chr10_q	chr17_p	0.0	4	0.00037331359597192834
chr10_q	chr17_q	0.151853	2	0.014414976793790939
chr10_q	chr18_p	0.0	4	0.0063563448649690945
chr10_q	chr19_p	0.0	4	0.000174342755790369
chr10_q	chr19_q	0.0	4	0.002788041054532108
chr10_q	chr1_p	0.0	4	0.00027590342167017656
chr10_q	chr2_p	0.0	4	0.00014853673649650783
chr10_q	chr3_p	0.0	4	0.00018527280374145146
chr10_q	chr4_p	0.0	4	0.007322087133822792
chr10_q	chr5_p	0.0	4	9.920752743670422e-05
chr10_q	chr6_p	0.0	4	0.00017568685781188713
chr10_q	chr7_p	0.0	4	0.0021222695184693976
chr10_q	chr8_p	0.0	4	0.0002603571385594651
chr10_q	chr8_q	0.13594465	4	0.013192519438009536
chr10_q	chr9_p	0.0	4	0.00021575940822771004
chr10_q	chr9_q	0.0	2	0.0034813607699664554
chr10_q	chrX_p	0.0	2	0.00017245928926530878
chr10_q	chrX_q	0.0	2	0.019315334523215686
chr11_p	chr12_p	0.326213125	8	0.00594500382438063
chr11_p	chr13_p	0.2839305	8	0.006535743197018132
chr11_p	chr14_p	0.294772575	8	0.004788810008773238
chr11_p	chr15_p	0.345276975	8	0.004573196872348656
chr11_p	chr16_p	0.3561475249999999	8	0.005590007740781612
chr11_p	chr17_p	0.31633445	8	0.008472805211406595
chr11_p	chr17_q	0.0	4	0.00016561318922739374
chr11_p	chr18_p	0.1940368975	8	0.0033137732114830384
chr11_p	chr19_p	0.25493665	8	0.005643424153153765
chr11_p	chr19_q	0.0	8	0.0007334501744707485
chr11_p	chr1_p	0.29427860000000006	8	0.007105770948948061
chr11_p	chr2_p	0.329112125	8	0.00805653193082509
chr11_p	chr3_p	0.286458525	8	0.004933197882773836
chr11_p	chr4_p	0.15467512249999998	8	0.0019981357924521736
chr11_p	chr5_p	0.3060932	8	0.006785753634814902
chr11_p	chr6_p	0.32212894999999997	8	0.005323581376688128
chr11_p	chr7_p	0.19513229999999998	8	0.0020671530800677107
chr11_p	chr8_p	0.31110522500000004	8	0.004576263872081342
chr11_p	chr8_q	0.0	8	0.0008185083920853257
chr11_p	chr9_p	0.32055535	8	0.008762476875114465
chr11_p	chr9_q	0.001318395	4	0.0008760031303134546
chr11_p	chrX_p	0.42882425	4	0.003677672289286274
chr11_p	chrX_q	0.0	4	0.0026860319798673576
chr11_q	chr12_p	0.0	8	0.00026706324454138367
chr11_q	chr13_p	0.0	8	0.00030689477511746917
