arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.324286425	8	0.007271695938081865
chr10_p	chr11_q	0.0	8	3.103954565003378e-06
chr10_p	chr12_p	0.7544107499999999	8	0.03824571144779769
chr10_p	chr13_p	0.575775	8	0.02043478832167115
chr10_p	chr14_p	0.7147375	8	0.03887508395252489
chr10_p	chr15_p	0.74631825	8	0.03468274208300746
chr10_p	chr16_p	0.6559585	8	0.03552191222945632
chr10_p	chr17_p	0.6684637499999999	8	0.04143819014578065
chr10_p	chr17_q	0.0	4	2.5609030361217384e-05
chr10_p	chr18_p	0.24496323499999995	8	0.0011135135117631885
chr10_p	chr19_p	0.49776325	8	0.034561850400165885
chr10_p	chr19_q	0.0	8	1.9254113839448968e-05
chr10_p	chr1_p	0.6511659999999999	8	0.043452399840946336
chr10_p	chr2_p	0.56280575	8	0.023580821050477985
chr10_p	chr3_p	0.6044572500000001	8	0.036649420975949615
chr10_p	chr4_p	0.294633075	8	0.0012954364084755096
chr10_p	chr5_p	0.6558620000000001	8	0.017872561162871836
chr10_p	chr6_p	0.6705355000000001	8	0.030006375922636202
chr10_p	chr7_p	0.31146300000000005	8	0.002761028259466037
chr10_p	chr8_p	0.6279807500000001	8	0.03657332220559669
chr10_p	chr8_q	0.0	8	5.699103598465596e-06
chr10_p	chr9_p	0.6568494999999999	8	0.04544363968974467
chr10_p	chr9_q	0.005321375	4	0.0009492501611873745
chr10_p	chrX_p	0.6263624999999999	4	0.006441953274208309
chr10_p	chrX_q	0.0	4	0.0
chr10_q	chr11_p	0.0	4	0.0
chr10_q	chr11_q	0.0	4	8.117989011716753e-05
chr10_q	chr12_p	0.0	4	2.4778473576966554e-05
chr10_q	chr13_p	0.0	4	4.305484187336376e-05
chr10_q	chr14_p	0.0	4	2.8837211229620365e-05
chr10_q	chr15_p	0.0	4	3.861687401057481e-05
chr10_q	chr16_p	0.0	4	4.905585537859331e-05
chr10_q	chr17_p	0.0	4	3.493494109327933e-05
chr10_q	chr17_q	0.155891	2	0.011522204768866277
chr10_q	chr18_p	0.0	4	0.0008187720520425275
chr10_q	chr19_p	0.0	4	7.348610583537332e-05
chr10_q	chr19_q	0.0	4	0.0002294819439444585
chr10_q	chr1_p	0.0	4	1.8896508144084607e-05
chr10_q	chr2_p	0.0	4	2.9357511048192944e-05
chr10_q	chr3_p	0.0	4	0.0
chr10_q	chr4_p	0.0	4	4.504908916548431e-05
chr10_q	chr5_p	0.0	4	3.3607269252371164e-05
chr10_q	chr6_p	0.0	4	1.531993919554018e-05
