arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.324286425	8	0.003294316976016874
chr10_p	chr11_q	0.0	8	0.0003748827325893131
chr10_p	chr12_p	0.7544107499999999	8	0.036799007948416604
chr10_p	chr13_p	0.575775	8	0.0183854816684247
chr10_p	chr14_p	0.7147375	8	0.03764303301144847
chr10_p	chr15_p	0.74631825	8	0.034453225458632074
chr10_p	chr16_p	0.6559585	8	0.03335178240270199
chr10_p	chr17_p	0.6684637499999999	8	0.03881766626292295
chr10_p	chr17_q	0.0	4	0.00010900984582837022
chr10_p	chr18_p	0.24496323499999995	8	0.00047215475390142796
chr10_p	chr19_p	0.49776325	8	0.033230511866736936
chr10_p	chr19_q	0.0	8	0.0001801595024240677
chr10_p	chr1_p	0.6511659999999999	8	0.038623255123790876
chr10_p	chr2_p	0.56280575	8	0.0187154024053331
chr10_p	chr3_p	0.6044572500000001	8	0.03585166934631251
chr10_p	chr4_p	0.294633075	8	0.0014751918346404178
chr10_p	chr5_p	0.6558620000000001	8	0.014876309180976842
chr10_p	chr6_p	0.6705355000000001	8	0.028286416871667896
chr10_p	chr7_p	0.31146300000000005	8	0.0005800567876777071
chr10_p	chr8_p	0.6279807500000001	8	0.03685340857098974
chr10_p	chr8_q	0.0	8	0.0004538054491537772
chr10_p	chr9_p	0.6568494999999999	8	0.035683468060761704
chr10_p	chr9_q	0.005321375	4	0.00313847146483681
chr10_p	chrX_p	0.6263624999999999	4	0.00034050537841826196
chr10_p	chrX_q	0.0	4	0.0006156045112483265
chr10_q	chr11_p	0.0	4	0.001928420005987622
chr10_q	chr11_q	0.0	4	0.00543545630527567
chr10_q	chr12_p	0.0	4	0.0005323333877557721
chr10_q	chr13_p	0.0	4	0.0004521944809838391
chr10_q	chr14_p	0.0	4	0.00040095710161149284
chr10_q	chr15_p	0.0	4	0.0007129441152285611
chr10_q	chr16_p	0.0	4	0.00035850844819207645
chr10_q	chr17_p	0.0	4	0.0004438377284143504
chr10_q	chr17_q	0.155891	2	0.01385711808849199
chr10_q	chr18_p	0.0	4	0.006938129934587306
chr10_q	chr19_p	0.0	4	0.0003645406000103819
chr10_q	chr19_q	0.0	4	0.0038957050679048534
chr10_q	chr1_p	0.0	4	0.0005962796065483718
chr10_q	chr2_p	0.0	4	0.00048266350266439387
chr10_q	chr3_p	0.0	4	0.0002328726362328469
chr10_q	chr4_p	0.0	4	0.005989254874471404
chr10_q	chr5_p	0.0	4	0.0003338357353647497
chr10_q	chr6_p	0.0	4	0.0003526250114712217
chr10_q	chr7_p	0.0	4	0.003017558114784296
chr10_q	chr8_p	0.0	4	0.00047141151183538053
chr10_q	chr8_q	0.1344847	4	0.017784129781334763
chr10_q	chr9_p	0.0	4	0.0005226367891543193
chr10_q	chr9_q	0.0	2	0.004267151683135549
chr10_q	chrX_p	0.0	2	0.00048050566857400307
chr10_q	chrX_q	0.0	2	0.01782206867717443
chr11_p	chr12_p	0.32631815000000003	8	0.003996084538872753
chr11_p	chr13_p	0.220880275	8	0.004198581609508701
chr11_p	chr14_p	0.290433075	8	0.0030454265453375767
chr11_p	chr15_p	0.3327506499999999	8	0.0029016283554610892
chr11_p	chr16_p	0.343457626	8	0.0027015739676332987
chr11_p	chr17_p	0.30209707875	8	0.0042526380786030455
chr11_p	chr17_q	0.0	4	0.0007376135359835598
chr11_p	chr18_p	0.18819891925	8	0.00524313590520816
chr11_p	chr19_p	0.185750825	8	0.0033241440608851704
chr11_p	chr19_q	0.0	8	0.0017751065641084943
chr11_p	chr1_p	0.263146575	8	0.0038780282688129423
chr11_p	chr2_p	0.3110480505	8	0.004538574170120211
chr11_p	chr3_p	0.22851345	8	0.0027389081212786724
chr11_p	chr4_p	0.12638885749999998	8	0.0019062037979586059
chr11_p	chr5_p	0.305114225	8	0.0038174857709997677
chr11_p	chr6_p	0.289545225	8	0.002244956541219319
chr11_p	chr7_p	0.20825194225000002	8	0.0007911397041225067
chr11_p	chr8_p	0.238495125	8	0.003098449610906495
chr11_p	chr8_q	0.0	8	0.0015543115970086917
chr11_p	chr9_p	0.32852800050000003	8	0.003310348418130563
chr11_p	chr9_q	0.002641605	4	0.0017496278907238334
chr11_p	chrX_p	0.3965648915	4	0.0005423579640242552
chr11_p	chrX_q	0.0	4	0.005414372881962118
chr11_q	chr12_p	0.0	8	0.0005409828342526085
chr11_q	chr13_p	0.0	8	0.000605721492277935
chr11_q	chr14_p	0.0	8	0.0003947037389740876
chr11_q	chr15_p	0.0	8	0.0007040147592765302
chr11_q	chr16_p	0.0	8	0.00036774928032786255
chr11_q	chr17_p	0.0	8	0.0006434580126388033
chr11_q	chr17_q	0.0	4	0.0020582849941294867
chr11_q	chr18_p	0.0	8	0.004376423154881161
chr11_q	chr19_p	0.0	8	0.0004973923170337312
chr11_q	chr19_q	0.0	8	0.024118505282682837
chr11_q	chr1_p	0.0	8	0.0006787159072299766
chr11_q	chr2_p	0.0	8	0.00034289352796248583
chr11_q	chr3_p	0.0	8	0.00039190890353014225
chr11_q	chr4_p	0.0	8	0.005637202281928436
chr11_q	chr5_p	0.0	8	0.0003790789795486671
