arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.324286425	8	0.004863855369520362
chr10_p	chr11_q	0.0	8	0.0002898686428292086
chr10_p	chr12_p	0.7544107499999999	8	0.02442805280455003
chr10_p	chr13_p	0.575775	8	0.011082509790250702
chr10_p	chr14_p	0.7147375	8	0.023373360037529378
chr10_p	chr15_p	0.74631825	8	0.020826774184747758
chr10_p	chr16_p	0.6559585	8	0.021248798742824246
chr10_p	chr17_p	0.6684637499999999	8	0.024616273129549004
chr10_p	chr17_q	0.0	4	0.0
chr10_p	chr18_p	0.24496323499999995	8	0.00028839616934671445
chr10_p	chr19_p	0.49776325	8	0.02041426187888775
chr10_p	chr19_q	0.0	8	9.63414526509568e-05
chr10_p	chr1_p	0.6511659999999999	8	0.024580748584116623
chr10_p	chr2_p	0.56280575	8	0.012468721253008809
chr10_p	chr3_p	0.6044572500000001	8	0.022092330079619513
chr10_p	chr4_p	0.294633075	8	0.00123204011595769
chr10_p	chr5_p	0.6558620000000001	8	0.010014688368225453
chr10_p	chr6_p	0.6705355000000001	8	0.017938792753482063
chr10_p	chr7_p	0.31146300000000005	8	0.0005616604007988899
chr10_p	chr8_p	0.6279807500000001	8	0.022895774493346913
chr10_p	chr8_q	0.0	8	0.0002362479896589358
chr10_p	chr9_p	0.6568494999999999	8	0.026063279866074172
chr10_p	chr9_q	0.005321375	4	0.0017844633120344812
chr10_p	chrX_p	0.6263624999999999	4	0.012232392156810457
chr10_p	chrX_q	0.0	4	0.000349077920970083
chr10_q	chr11_p	0.0	4	0.0016204795140920916
chr10_q	chr11_q	0.0	4	0.005807337920498602
chr10_q	chr12_p	0.0	4	0.00040029876112772285
chr10_q	chr13_p	0.0	4	0.0003595967412804551
chr10_q	chr14_p	0.0	4	0.00013024517979155797
chr10_q	chr15_p	0.0	4	0.0003403729194178055
chr10_q	chr16_p	0.0	4	0.0002986211682190344
chr10_q	chr17_p	0.0	4	0.0001867802461701979
chr10_q	chr17_q	0.155891	2	0.011503654026168923
chr10_q	chr18_p	0.0	4	0.005520265570562892
chr10_q	chr19_p	0.0	4	0.00023730040623628966
chr10_q	chr19_q	0.0	4	0.0022207222540799347
chr10_q	chr1_p	0.0	4	0.0004109603589308211
chr10_q	chr2_p	0.0	4	0.0002449336960882875
chr10_q	chr3_p	0.0	4	0.00012428718124068798
chr10_q	chr4_p	0.0	4	0.005477994122440834
chr10_q	chr5_p	0.0	4	0.00026309584486040833
chr10_q	chr6_p	0.0	4	0.0002764758221763714
chr10_q	chr7_p	0.0	4	0.003716992963951256
chr10_q	chr8_p	0.0	4	0.0002805799236708889
chr10_q	chr8_q	0.1344847	4	0.012373971175539976
chr10_q	chr9_p	0.0	4	0.0003009288992307343
chr10_q	chr9_q	0.0	2	0.002020478926664628
chr10_q	chrX_p	0.0	2	0.00028644755630581863
chr10_q	chrX_q	0.0	2	0.012391196997751626
chr11_p	chr12_p	0.32631815000000003	8	0.005307258726914621
chr11_p	chr13_p	0.220880275	8	0.00695032391747922
chr11_p	chr14_p	0.290433075	8	0.0048868037453594065
chr11_p	chr15_p	0.3327506499999999	8	0.004526953659246631
chr11_p	chr16_p	0.343457626	8	0.004631946884572385
chr11_p	chr17_p	0.30209707875	8	0.007569409252128305
chr11_p	chr17_q	0.0	4	0.00026994101406664606
chr11_p	chr18_p	0.18819891925	8	0.0036656176384861497
chr11_p	chr19_p	0.185750825	8	0.005148579635317813
