arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.324286425	8	0.011257966859827764
chr10_p	chr11_q	0.0	8	9.423286278647164e-05
chr10_p	chr12_p	0.7544107499999999	8	0.031698636037757084
chr10_p	chr13_p	0.575775	8	0.019058479044365008
chr10_p	chr14_p	0.7147375	8	0.02888207001358737
chr10_p	chr15_p	0.74631825	8	0.026846033011345513
chr10_p	chr16_p	0.6559585	8	0.026523728181148308
chr10_p	chr17_p	0.6684637499999999	8	0.03077409404823536
chr10_p	chr17_q	0.0	4	2.913128699075069e-05
chr10_p	chr18_p	0.24496323499999995	8	0.0007455737303118712
chr10_p	chr19_p	0.49776325	8	0.026601882010376332
chr10_p	chr19_q	0.0	8	0.0
chr10_p	chr1_p	0.6511659999999999	8	0.033370830446024485
chr10_p	chr2_p	0.56280575	8	0.02453932930327464
chr10_p	chr3_p	0.6044572500000001	8	0.0265845310250213
chr10_p	chr4_p	0.294633075	8	0.002408306848369511
chr10_p	chr5_p	0.6558620000000001	8	0.0190179161898012
chr10_p	chr6_p	0.6705355000000001	8	0.024935539571409194
chr10_p	chr7_p	0.31146300000000005	8	0.003378471981701875
chr10_p	chr8_p	0.6279807500000001	8	0.025553919438477665
chr10_p	chr8_q	0.0	8	3.8048344473928396e-06
chr10_p	chr9_p	0.6568494999999999	8	0.03795662138392354
chr10_p	chr9_q	0.005321375	4	0.0012716054359705803
chr10_p	chrX_p	0.6263624999999999	4	0.01303003697027251
chr10_p	chrX_q	0.0	4	0.00010924247951016397
chr10_q	chr11_p	0.0	4	1.701019078758216e-05
chr10_q	chr11_q	0.0	4	0.0009512127604520066
chr10_q	chr12_p	0.0	4	2.8622037586653202e-05
chr10_q	chr13_p	0.0	4	8.494510100329916e-05
chr10_q	chr14_p	0.0	4	3.139723300010947e-05
chr10_q	chr15_p	0.0	4	5.4294433792604775e-05
chr10_q	chr16_p	0.0	4	2.879681699535483e-05
chr10_q	chr17_p	0.0	4	6.700631144689203e-05
chr10_q	chr17_q	0.155891	2	0.009428499489716198
chr10_q	chr18_p	0.0	4	0.0012224211816990861
chr10_q	chr19_p	0.0	4	4.763263039479505e-05
chr10_q	chr19_q	0.0	4	0.00039316945158184875
chr10_q	chr1_p	0.0	4	6.47063170468262e-05
chr10_q	chr2_p	0.0	4	3.37359922109207e-05
chr10_q	chr3_p	0.0	4	1.7299089184103843e-05
chr10_q	chr4_p	0.0	4	0.00031169414414369736
chr10_q	chr5_p	0.0	4	3.5717000187497015e-05
chr10_q	chr6_p	0.0	4	1.86244630910404e-05
chr10_q	chr7_p	0.0	4	0.0008401463517952138
chr10_q	chr8_p	0.0	4	3.7416461127726134e-05
chr10_q	chr8_q	0.1344847	4	0.012143378599236832
chr10_q	chr9_p	0.0	4	5.8837626004957384e-05
chr10_q	chr9_q	0.0	2	0.00034734906061375034
chr10_q	chrX_p	0.0	2	3.298733912094479e-05
