arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.30956195	8	0.001680979883293732
chr10_p	chr11_q	0.0	8	1.3344810800118249e-05
chr10_p	chr12_p	0.64537925	8	0.010728976357478347
chr10_p	chr13_p	0.59160875	8	0.004701425576735153
chr10_p	chr14_p	0.6311875	8	0.010936421264877622
chr10_p	chr15_p	0.641308	8	0.010371506301010577
chr10_p	chr16_p	0.60221925	8	0.009554954125535491
chr10_p	chr17_p	0.55603775	8	0.009579376794489043
chr10_p	chr17_q	0.0	4	0.0
chr10_p	chr18_p	0.23907457999999998	8	0.00025541575182866263
chr10_p	chr19_p	0.51302275	8	0.011276921727834496
chr10_p	chr19_q	0.0	8	1.5282665010514653e-05
chr10_p	chr1_p	0.5981449999999999	8	0.009827679505921429
chr10_p	chr2_p	0.56404375	8	0.004825734833221724
chr10_p	chr3_p	0.59103475	8	0.010396657793111596
chr10_p	chr4_p	0.2517244725	8	0.00035517179989898726
chr10_p	chr5_p	0.5963999999999999	8	0.004047733467362137
chr10_p	chr6_p	0.5906724999999999	8	0.0093125441294298
chr10_p	chr7_p	0.27737775	8	0.00015090103331894442
chr10_p	chr8_p	0.600792	8	0.010573589268864973
chr10_p	chr8_q	0.0	8	7.477119912745302e-07
chr10_p	chr9_p	0.55471875	8	0.012247599583720587
chr10_p	chr9_q	0.003458685	4	0.0005011227153073752
chr10_p	chrX_p	0.5641045	4	3.1051714050661184e-07
chr10_p	chrX_q	0.0	4	9.254356644023777e-05
chr10_q	chr11_p	0.0	4	1.9903735377990105e-06
chr10_q	chr11_q	0.0	4	0.00017054221065644588
chr10_q	chr12_p	0.0	4	4.707400817017999e-06
chr10_q	chr13_p	0.0	4	2.757911665913261e-06
chr10_q	chr14_p	0.0	4	2.4488509269551207e-06
chr10_q	chr15_p	0.0	4	6.996880987196848e-06
chr10_q	chr16_p	0.0	4	5.1671702261376e-06
chr10_q	chr17_p	0.0	4	2.9356604983526327e-06
chr10_q	chr17_q	0.151853	2	0.0
chr10_q	chr18_p	0.0	4	1.727190204375411e-05
chr10_q	chr19_p	0.0	4	4.874182643590353e-06
chr10_q	chr19_q	0.0	4	0.00012928799405832563
chr10_q	chr1_p	0.0	4	5.739986505073102e-06
chr10_q	chr2_p	0.0	4	2.15573655815602e-06
chr10_q	chr3_p	0.0	4	2.2951553775528507e-06
chr10_q	chr4_p	0.0	4	7.527004012273318e-05
chr10_q	chr5_p	0.0	4	1.2922477470147112e-06
chr10_q	chr6_p	0.0	4	2.465310782210313e-06
chr10_q	chr7_p	0.0	4	4.390089841681229e-06
chr10_q	chr8_p	0.0	4	3.3906258521032202e-06
chr10_q	chr8_q	0.13594465	4	0.007101997517748474
chr10_q	chr9_p	0.0	4	1.3842529539071726e-05
