arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.30956195	8	0.001421485290950161
chr10_p	chr11_q	0.0	8	0.00034716974883339377
chr10_p	chr12_p	0.64537925	8	0.01345606556611946
chr10_p	chr13_p	0.59160875	8	0.0049815729626812464
chr10_p	chr14_p	0.6311875	8	0.013718000171719523
chr10_p	chr15_p	0.641308	8	0.01323373258293819
chr10_p	chr16_p	0.60221925	8	0.011819521843701766
chr10_p	chr17_p	0.55603775	8	0.011264244616717422
chr10_p	chr17_q	0.0	4	0.00018073943718135128
chr10_p	chr18_p	0.23907457999999998	8	0.00031603628181090177
chr10_p	chr19_p	0.51302275	8	0.01403664119618831
chr10_p	chr19_q	0.0	8	0.00013660607774828158
chr10_p	chr1_p	0.5981449999999999	8	0.012009296899842925
chr10_p	chr2_p	0.56404375	8	0.0047593033085046
chr10_p	chr3_p	0.59103475	8	0.013082160836823922
chr10_p	chr4_p	0.2517244725	8	0.0006395986986824532
chr10_p	chr5_p	0.5963999999999999	8	0.004642739482901584
chr10_p	chr6_p	0.5906724999999999	8	0.011937142434897484
chr10_p	chr7_p	0.27737775	8	0.0002441540000543232
chr10_p	chr8_p	0.600792	8	0.013617500697230672
chr10_p	chr8_q	0.0	8	9.6911597938112e-05
chr10_p	chr9_p	0.55471875	8	0.01340198523016016
chr10_p	chr9_q	0.003458685	4	0.00090885489804905
chr10_p	chrX_p	0.5641045	4	0.0004487010307383133
chr10_p	chrX_q	0.0	4	0.0005983299723262978
chr10_q	chr11_p	0.0	4	1.9021313887390966e-05
chr10_q	chr11_q	0.0	4	0.00028546265913098373
chr10_q	chr12_p	0.0	4	0.0
chr10_q	chr13_p	0.0	4	0.0
chr10_q	chr14_p	0.0	4	1.553067725178695e-06
chr10_q	chr15_p	0.0	4	9.200617274193963e-06
chr10_q	chr16_p	0.0	4	1.0988370158058004e-05
chr10_q	chr17_p	0.0	4	0.0
chr10_q	chr17_q	0.151853	2	0.002173884683659837
chr10_q	chr18_p	0.0	4	0.0
chr10_q	chr19_p	0.0	4	2.794298294971624e-06
chr10_q	chr19_q	0.0	4	0.00016647960865016974
chr10_q	chr1_p	0.0	4	3.4245860285410236e-06
chr10_q	chr2_p	0.0	4	2.457729615541632e-06
chr10_q	chr3_p	0.0	4	2.0361204535836254e-06
chr10_q	chr4_p	0.0	4	0.0
chr10_q	chr5_p	0.0	4	3.345997427144241e-06
chr10_q	chr6_p	0.0	4	4.306183170532465e-06
chr10_q	chr7_p	0.0	4	0.0
chr10_q	chr8_p	0.0	4	1.4014869054830621e-06
chr10_q	chr8_q	0.13594465	4	0.009001908714158933
chr10_q	chr9_p	0.0	4	9.487147556018576e-06
chr10_q	chr9_q	0.0	2	0.0
chr10_q	chrX_p	0.0	2	8.717884095945833e-07
chr10_q	chrX_q	0.0	2	0.0
chr11_p	chr12_p	0.326213125	8	0.0013122990886283972
chr11_p	chr13_p	0.2839305	8	0.001731182082447359
chr11_p	chr14_p	0.294772575	8	0.0014178295131844058
chr11_p	chr15_p	0.345276975	8	0.0014338506915395456
chr11_p	chr16_p	0.3561475249999999	8	0.0017937814051474578
chr11_p	chr17_p	0.31633445	8	0.0023293709842942927
chr11_p	chr17_q	0.0	4	0.0007462655624347882
chr11_p	chr18_p	0.1940368975	8	0.001264071039472821
chr11_p	chr19_p	0.25493665	8	0.0017355183034451058
chr11_p	chr19_q	0.0	8	0.0004671298361895308
chr11_p	chr1_p	0.29427860000000006	8	0.0014751597425002115
chr11_p	chr2_p	0.329112125	8	0.0022412714607952192
chr11_p	chr3_p	0.286458525	8	0.0014095052418854675
chr11_p	chr4_p	0.15467512249999998	8	0.000632542625567516
chr11_p	chr5_p	0.3060932	8	0.001994186347454569
chr11_p	chr6_p	0.32212894999999997	8	0.0015837920634804723
chr11_p	chr7_p	0.19513229999999998	8	0.00043553688413362285
chr11_p	chr8_p	0.31110522500000004	8	0.0014104019736761089
chr11_p	chr8_q	0.0	8	0.00017680847962331863
chr11_p	chr9_p	0.32055535	8	0.0016968799779249505
chr11_p	chr9_q	0.001318395	4	0.0001337116090537775
chr11_p	chrX_p	0.42882425	4	0.0005535125188494191
chr11_p	chrX_q	0.0	4	0.0013532953666319262
chr11_q	chr12_p	0.0	8	0.00029553603989538013
chr11_q	chr13_p	0.0	8	0.00036799557475530854
chr11_q	chr14_p	0.0	8	0.00020053182134926133
chr11_q	chr15_p	0.0	8	0.0003888616715986712
chr11_q	chr16_p	0.0	8	0.00021879633525112647
chr11_q	chr17_p	0.0	8	0.0004281787394191524
chr11_q	chr17_q	0.0	4	0.01043604269170497
chr11_q	chr18_p	0.0	8	0.0019058981107636607
chr11_q	chr19_p	0.0	8	0.00017189650894592322
chr11_q	chr19_q	0.0	8	0.01935294182772897
chr11_q	chr1_p	0.0	8	0.0002600509990133704
chr11_q	chr2_p	0.0	8	0.00011467681298432336
chr11_q	chr3_p	0.0	8	1.0720656710724796e-05
chr11_q	chr4_p	0.0	8	0.0025364038761477026
chr11_q	chr5_p	0.0	8	0.0002659741683252318
chr11_q	chr6_p	0.0	8	0.00038513690733936944
chr11_q	chr7_p	0.029978	8	0.01368347829638248
chr11_q	chr8_p	0.0	8	0.00039439778759986494
chr11_q	chr8_q	0.0	8	0.0009181682268282535
chr11_q	chr9_p	0.0	8	0.0001726514428882684
chr11_q	chr9_q	0.0	4	0.0027842910409266674
chr11_q	chrX_p	0.0	4	0.00028024788069711963
chr11_q	chrX_q	0.0774048	4	0.01844590519207826
chr12_p	chr13_p	0.7265037500000001	8	0.004948488647284546
chr12_p	chr14_p	0.7552467500000001	8	0.013432599704033587
chr12_p	chr15_p	0.73242775	8	0.012721326855611375
chr12_p	chr16_p	0.6477075000000001	8	0.011156854119298334
chr12_p	chr17_p	0.5303334999999999	8	0.010854975116343273
chr12_p	chr17_q	0.0	4	0.00047953350479123494
chr12_p	chr18_p	0.2180857925	8	0.0004889427766242644
chr12_p	chr19_p	0.6399045	8	0.01425594396638285
chr12_p	chr19_q	0.0	8	0.0002804402113550704
chr12_p	chr1_p	0.7385645000000001	8	0.012871288789655499
chr12_p	chr2_p	0.685503	8	0.004503310566196785
chr12_p	chr3_p	0.7235432500000001	8	0.012824938838280326
chr12_p	chr4_p	0.21532275750000002	8	0.0006796048855423357
chr12_p	chr5_p	0.72627825	8	0.004281469473716067
chr12_p	chr6_p	0.61197575	8	0.011726207473967694
chr12_p	chr7_p	0.23999874999999998	8	0.0003802254846263057
chr12_p	chr8_p	0.67884225	8	0.013012606574876436
chr12_p	chr8_q	0.0	8	0.0001458978430684901
chr12_p	chr9_p	0.5977117500000001	8	0.013055501318379141
chr12_p	chr9_q	0.00272435	4	0.000525695551660305
chr12_p	chrX_p	0.608337	4	0.0006086310233000376
chr12_p	chrX_q	0.0	4	0.0007281107613486646
chr13_p	chr14_p	0.767858	8	0.00466419145792445
chr13_p	chr15_p	0.688605	8	0.004597354757121032
chr13_p	chr16_p	0.605424	8	0.004280202417685085
chr13_p	chr17_p	0.48984500000000003	8	0.007685641798152499
chr13_p	chr17_q	0.0	4	0.0004973609049790689
chr13_p	chr18_p	0.21172259	8	0.0004340700016986111
chr13_p	chr19_p	0.692653	8	0.005396344870268548
chr13_p	chr19_q	0.0	8	0.00030880818270921347
chr13_p	chr1_p	0.7392152500000001	8	0.0049306629009342245
chr13_p	chr2_p	0.6849215	8	0.007420713244901566
chr13_p	chr3_p	0.7559967499999999	8	0.004149950509116225
chr13_p	chr4_p	0.2137335525	8	0.0007385430607097993
chr13_p	chr5_p	0.7475155	8	0.006551893319754714
chr13_p	chr6_p	0.5804602499999999	8	0.004189958029124003
chr13_p	chr7_p	0.20056375	8	0.00029523925650418924
chr13_p	chr8_p	0.67993475	8	0.004583624324677153
chr13_p	chr8_q	0.0	8	0.00013375449862264345
chr13_p	chr9_p	0.5718045	8	0.005132459410472783
chr13_p	chr9_q	0.001393175	4	0.00041360628337206503
chr13_p	chrX_p	0.5283415	4	0.0004590636941513085
chr13_p	chrX_q	0.0	4	0.0014537775702339862
chr14_p	chr15_p	0.720132	8	0.013155800908569167
chr14_p	chr16_p	0.63642375	8	0.01242376301615191
chr14_p	chr17_p	0.49129075	8	0.011813199797505655
chr14_p	chr17_q	0.0	4	0.0002965921181584769
chr14_p	chr18_p	0.20466271749999998	8	0.00034925705022269455
chr14_p	chr19_p	0.69011275	8	0.014174077716632271
chr14_p	chr19_q	0.0	8	0.00016322772707990334
chr14_p	chr1_p	0.75296025	8	0.012735886373198701
chr14_p	chr2_p	0.6879232500000001	8	0.004546239400712382
chr14_p	chr3_p	0.767164	8	0.013280895403591224
chr14_p	chr4_p	0.204848655	8	0.0006135615659279354
chr14_p	chr5_p	0.7529580000000001	8	0.004421523374162829
chr14_p	chr6_p	0.60183	8	0.011856724801996309
chr14_p	chr7_p	0.215115	8	0.00020659859281485786
chr14_p	chr8_p	0.69129675	8	0.013464462979577294
chr14_p	chr8_q	0.0	8	7.890432955089932e-05
chr14_p	chr9_p	0.6004545000000001	8	0.01333129190372502
chr14_p	chr9_q	0.002777145	4	0.0011689240782922828
chr14_p	chrX_p	0.554691	4	0.0005272673997281261
chr14_p	chrX_q	0.0	4	0.0005875537632766702
chr15_p	chr16_p	0.6617814999999999	8	0.011684062878202008
chr15_p	chr17_p	0.5424807500000001	8	0.010109248420017626
chr15_p	chr17_q	0.0	4	0.00046711405854301606
chr15_p	chr18_p	0.22862276249999997	8	0.0005505610517195764
chr15_p	chr19_p	0.625257	8	0.014833886859751986
chr15_p	chr19_q	0.0	8	0.000324789496449882
chr15_p	chr1_p	0.6955842499999999	8	0.011158658209097675
chr15_p	chr2_p	0.6693947499999999	8	0.004535417334706376
chr15_p	chr3_p	0.6964865	8	0.012545759801746492
chr15_p	chr4_p	0.231687695	8	0.0009146405776372017
chr15_p	chr5_p	0.6941785	8	0.004249424056289595
chr15_p	chr6_p	0.62830525	8	0.011981210852425893
chr15_p	chr7_p	0.256322	8	0.0004081363864610448
chr15_p	chr8_p	0.6661560000000001	8	0.012502798529936307
chr15_p	chr8_q	0.0	8	0.00015818801444452728
chr15_p	chr9_p	0.60921975	8	0.012864548715336679
chr15_p	chr9_q	0.0027749600000000004	4	0.0007309832169025366
chr15_p	chrX_p	0.6333425	4	0.0004951917433500094
chr15_p	chrX_q	0.0	4	0.001301219944768997
chr16_p	chr17_p	0.5255585	8	0.010331097164985778
chr16_p	chr17_q	0.0	4	0.00033027860832999346
chr16_p	chr18_p	0.2534213875	8	0.0006306690802315454
chr16_p	chr19_p	0.5620452499999999	8	0.012942309423404273
chr16_p	chr19_q	0.0	8	0.00019316444811078316
chr16_p	chr1_p	0.61869	8	0.01097512370559361
chr16_p	chr2_p	0.61169475	8	0.00414136532826599
chr16_p	chr3_p	0.6229340000000001	8	0.011884773572274425
chr16_p	chr4_p	0.24800282	8	0.0007800398667403648
chr16_p	chr5_p	0.619218	8	0.0036486556232022405
chr16_p	chr6_p	0.6131639999999999	8	0.011096335734795203
chr16_p	chr7_p	0.32370774999999996	8	0.0004315310726723112
chr16_p	chr8_p	0.5984437499999999	8	0.011950490569237674
chr16_p	chr8_q	0.0	8	9.432476123266993e-05
chr16_p	chr9_p	0.6061574999999999	8	0.012023520700518356
chr16_p	chr9_q	0.0029803900000000003	4	0.0006311578259821872
chr16_p	chrX_p	0.6447265	4	0.0007111346323895488
chr16_p	chrX_q	0.0	4	0.0009236678733368967
chr17_p	chr18_p	0.261206325	8	0.0007322893179486456
chr17_p	chr19_p	0.40568450000000006	8	0.011023559779998932
chr17_p	chr19_q	0.0	8	0.00025642449039957446
chr17_p	chr1_p	0.48467774999999996	8	0.011223866530079117
chr17_p	chr2_p	0.4820305000000001	8	0.007380844751144282
chr17_p	chr3_p	0.4702585	8	0.01068935469783686
chr17_p	chr4_p	0.26910900500000007	8	0.0010736504643809154
chr17_p	chr5_p	0.48309725000000003	8	0.007022543764439462
chr17_p	chr6_p	0.5164565	8	0.008989992260784055
chr17_p	chr7_p	0.2626925	8	0.00041122326674754116
chr17_p	chr8_p	0.5321372500000001	8	0.010984779499465839
chr17_p	chr8_q	0.0	8	0.0002004168261639411
chr17_p	chr9_p	0.474611	8	0.01082973549371562
chr17_p	chr9_q	0.004864125	4	0.0017098285530661116
chr17_p	chrX_p	0.585884	4	0.0006006101332996172
chr17_p	chrX_q	0.0	4	0.0010748373926603699
chr17_q	chr18_p	0.0	4	0.004295563105693788
chr17_q	chr19_p	0.0	4	0.000190917116518972
chr17_q	chr19_q	0.0	4	0.009483715971312267
chr17_q	chr1_p	0.0	4	0.0007766493226930006
chr17_q	chr2_p	0.0	4	0.0004224360294958492
chr17_q	chr3_p	0.0	4	1.8774544468906972e-05
chr17_q	chr4_p	0.0	4	0.004908006025369223
chr17_q	chr5_p	0.0	4	0.00046833526739819685
chr17_q	chr6_p	0.0	4	0.0006837054824136287
chr17_q	chr7_p	0.0	4	0.0034853458257250204
chr17_q	chr8_p	0.0	4	0.0005418183984672806
chr17_q	chr8_q	0.2243847	4	0.004379516420200463
chr17_q	chr9_p	0.0	4	0.0004081753410421825
chr17_q	chr9_q	0.0	2	0.002832258897891076
chr17_q	chrX_p	0.0	2	0.00037665234156656995
chr17_q	chrX_q	0.0	2	0.06454672175006407
chr18_p	chr19_p	0.19180328500000005	8	0.0005209837117000602
chr18_p	chr19_q	0.0	8	0.0017390320104635842
chr18_p	chr1_p	0.21468963750000003	8	0.0005706999182041938
chr18_p	chr2_p	0.21473911750000002	8	0.0005309397292095005
