seq_a	seq_b	chr_a	arm_a	chr_b	arm_b	size_a	size_b	jaccard	hic_contact_raw	hic_contact_norm	hic_bins
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr11_parm:10588-4000000:1-370000	chr10	chr10_p	chr11	chr11_p	3489999	369999	0.0814945	0.3204988774951063	6.113474058085004e-06	52425
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr11_qarm:128708645-132696509:3940001-3985000	chr10	chr10_p	chr11	chr11_q	3489999	44999	0.0	0.0	0.0	6990
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr12_parm:8657-4000000:1-2525000	chr10	chr10_p	chr12	chr12_p	3489999	2524999	0.637824	14.703951453722471	4.157252159698064e-05	353694
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr13_parm:10860-4000000:1-1735000	chr10	chr10_p	chr13	chr13_p	3489999	1734999	0.472052	4.057114676465112	1.6678648794111092e-05	243252
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr14_parm:13379-4000000:1-3985000	chr10	chr10_p	chr14	chr14_p	3489999	3984999	0.760253	14.869980912412228	2.6658170663447294e-05	557802
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr15_parm:17595-4000000:1-3980000	chr10	chr10_p	chr15	chr15_p	3489999	3979999	0.744024	14.246043877105171	2.5571651700143726e-05	557103
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr16_parm:1696-4000000:1-3745000	chr10	chr10_p	chr16	chr16_p	3489999	3744999	0.781791	14.11172425318667	2.691792895219203e-05	524250
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr17_parm:8464-4000000:1-3150000	chr10	chr10_p	chr17	chr17_p	3489999	3149999	0.773405	9.537066966061131	2.1622619059741516e-05	441069
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr18_parm:19167-4000000:1-35000	chr10	chr10_p	chr18	chr18_p	3489999	34999	0.00338904	0.03131991288282767	5.600842790205235e-06	5592
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr19_parm:9560-4000000:1-3990000	chr10	chr10_p	chr19	chr19_p	3489999	3989999	0.725168	12.723684482367256	2.278184727040284e-05	558501
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr19_qarm:63670322-67659854:3945001-3985000	chr10	chr10_p	chr19	chr19_q	3489999	39999	0.0	0.00035478406233206325	5.63954955225025e-08	6291
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr1_parm:16698-4000000:1-3980000	chr10	chr10_p	chr1	chr1_p	3489999	3979999	0.722966	13.135503887236501	2.3578232189086222e-05	557103
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr2_parm:9287-4000000:1-3990000	chr10	chr10_p	chr2	chr2_p	3489999	3989999	0.744185	5.793847926441793	1.0373925787853187e-05	558501
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr3_parm:5869-4000000:1-3990000	chr10	chr10_p	chr3	chr3_p	3489999	3989999	0.745037	15.724049464434216	2.815402204191974e-05	558501
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr4_parm:16557-4000000:1-15000	chr10	chr10_p	chr4	chr4_p	3489999	14999	0.00289279	0.05376632897394022	1.9229731392682483e-05	2796
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr5_parm:26102-4000000:1-2700000	chr10	chr10_p	chr5	chr5_p	3489999	2699999	0.685838	3.5826139259250205	9.473829595289338e-06	378159
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr6_parm:21150-4000000:1-3975000	chr10	chr10_p	chr6	chr6_p	3489999	3974999	0.750725	14.410649742069971	2.5899615642716392e-05	556404
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr7_parm:8361-4000000:1-10000	chr10	chr10_p	chr7	chr7_p	3489999	9999	0.0	0.0019366379941316019	9.23527894197235e-07	2097
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr8_parm:5823-4000000:1-2055000	chr10	chr10_p	chr8	chr8_p	3489999	2054999	0.572481	12.447044712727852	4.3220706115282066e-05	287988
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr8_qarm:129128322-133120042:3905001-3990000	chr10	chr10_p	chr8	chr8_q	3489999	84999	0.0	0.0007361701772157676	5.850978995515559e-08	12582
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr9_parm:13986-4000000:1-3985000	chr10	chr10_p	chr9	chr9_p	3489999	3984999	0.741282	14.968825200305	2.683537384287794e-05	557802
B6#1#chr10_parm:8494-4000000:1-3490000	B6#1#chr9_qarm:136591383-140585766:3965001-3990000	chr10	chr10_p	chr9	chr9_q	3489999	24999	0.00149755	0.03833868490726341	9.141317336018934e-06	4194
B6#1#chr10_parm:8494-4000000:1-3490000	CAST#2#chr11_parm:12996-4000000:1-3980000	chr10	chr10_p	chr11	chr11_p	3489999	3979999	0.7309	5.328394216441241	1.438279541242541e-05	370470
B6#1#chr10_parm:8494-4000000:1-3490000	CAST#2#chr11_qarm:125137265-129126137:3945001-3985000	chr10	chr10_p	chr11	chr11_q	3489999	39999	0.0	0.0	0.0	6291
B6#1#chr10_parm:8494-4000000:1-3490000	CAST#2#chr12_parm:11631-4000000:1-3985000	chr10	chr10_p	chr12	chr12_p	3489999	3984999	0.749566	4.644370065940836	1.1801609673145947e-05	393537
B6#1#chr10_parm:8494-4000000:1-3490000	CAST#2#chr13_parm:10968-4000000:1-3985000	chr10	chr10_p	chr13	chr13_p	3489999	3984999	0.716007	4.557881875442295	1.137971191815357e-05	400527
