arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.362952375	8	0.0035061074073311858
chr10_p	chr11_q	0.0	8	2.375252727558955e-05
chr10_p	chr12_p	0.646136	8	0.021310352034607526
chr10_p	chr13_p	0.58077975	8	0.007832068069286675
chr10_p	chr14_p	0.62015875	8	0.017336105113393032
chr10_p	chr15_p	0.623069	8	0.016750251116804844
chr10_p	chr16_p	0.6336697499999999	8	0.017843160555575444
chr10_p	chr17_p	0.6089545	8	0.015274480350723176
chr10_p	chr17_q	0.0	4	1.6238482455887215e-05
chr10_p	chr18_p	0.1942306725	8	0.0004926062056250897
chr10_p	chr19_p	0.6146557500000001	8	0.019126952465198244
chr10_p	chr19_q	0.0	8	8.191344761603177e-06
chr10_p	chr1_p	0.59509725	8	0.01654241938960844
chr10_p	chr2_p	0.610986	8	0.007977236886476915
chr10_p	chr3_p	0.5996835	8	0.017694532527783517
chr10_p	chr4_p	0.15559125750000002	8	0.0008703088755137561
chr10_p	chr5_p	0.6357747500000002	8	0.005953739015557656
chr10_p	chr6_p	0.64477125	8	0.016890766199953288
chr10_p	chr7_p	0.21032774999999998	8	0.0005946888170152517
chr10_p	chr8_p	0.529187	8	0.019609407471942446
chr10_p	chr8_q	0.0	8	1.7625350537853005e-05
chr10_p	chr9_p	0.57496925	8	0.0196566529821621
chr10_p	chr9_q	0.00179042	4	0.0005784258968335658
chr10_p	chrX_p	0.5260745	4	0.0012515324836011906
chr10_p	chrX_q	0.0	4	2.6606991124034924e-05
chr10_q	chr11_p	0.0	4	0.0
chr10_q	chr11_q	0.0	4	0.0006333033516628597
chr10_q	chr12_p	0.0	4	1.0239385430575642e-05
chr10_q	chr13_p	0.0	4	1.3309524358445555e-05
chr10_q	chr14_p	0.0	4	4.871457864708506e-06
chr10_q	chr15_p	0.0	4	1.1201198150554153e-05
chr10_q	chr16_p	0.0	4	1.4167748091715421e-05
chr10_q	chr17_p	0.0	4	2.2671172952176608e-05
