arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.362952375	8	0.0031109750920493935
chr10_p	chr11_q	0.0	8	1.9840486073812547e-05
chr10_p	chr12_p	0.646136	8	0.014769581941902962
chr10_p	chr13_p	0.58077975	8	0.006056005990055466
chr10_p	chr14_p	0.62015875	8	0.011837357734449121
chr10_p	chr15_p	0.623069	8	0.011615737168024925
chr10_p	chr16_p	0.6336697499999999	8	0.011885288809307455
chr10_p	chr17_p	0.6089545	8	0.010738176729876509
chr10_p	chr17_q	0.0	4	0.0
chr10_p	chr18_p	0.1942306725	8	0.0004989994232145329
chr10_p	chr19_p	0.6146557500000001	8	0.01245180346428524
chr10_p	chr19_q	0.0	8	2.2971958682409826e-06
chr10_p	chr1_p	0.59509725	8	0.011578223190413236
chr10_p	chr2_p	0.610986	8	0.006311649420182821
chr10_p	chr3_p	0.5996835	8	0.012505153054558918
chr10_p	chr4_p	0.15559125750000002	8	0.0005770552631431732
chr10_p	chr5_p	0.6357747500000002	8	0.0046241562251318116
chr10_p	chr6_p	0.64477125	8	0.011704682422309765
chr10_p	chr7_p	0.21032774999999998	8	0.0005842113241690803
chr10_p	chr8_p	0.529187	8	0.0129275022032344
chr10_p	chr8_q	0.0	8	1.8265547957515842e-06
chr10_p	chr9_p	0.57496925	8	0.014394208407571095
chr10_p	chr9_q	0.00179042	4	0.0003449214074940815
chr10_p	chrX_p	0.5260745	4	0.005686811063758055
chr10_p	chrX_q	0.0	4	2.106323245053082e-05
chr10_q	chr11_p	0.0	4	4.5278890910185424e-05
chr10_q	chr11_q	0.0	4	0.0006907846799669569
chr10_q	chr12_p	0.0	4	1.9318225080113883e-05
chr10_q	chr13_p	0.0	4	2.9482669049299903e-05
chr10_q	chr14_p	0.0	4	2.0309633443205204e-06
chr10_q	chr15_p	0.0	4	4.751357542232436e-06
chr10_q	chr16_p	0.0	4	1.1686672256308818e-05
chr10_q	chr17_p	0.0	4	1.2865760824535815e-05
chr10_q	chr17_q	0.160362	2	0.008811113115036089
chr10_q	chr18_p	0.0	4	0.0011398989209170454
