seq_a	seq_b	chr_a	arm_a	chr_b	arm_b	size_a	size_b	jaccard	hic_contact_raw	hic_contact_norm	hic_bins
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr11:1736-236736_chr11_parm	chr10	chr10_q	chr11	chr11_p	179999	235000	0.006556	0.009925450139885836	5.5886543580438265e-06	1776
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr12:133297274-133322273_chr12_qarm	chr10	chr10_q	chr12	chr12_q	179999	24999	0.005799	0.0008330301302732901	4.502865569044811e-06	185
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr12:2783-72783_chr12_parm	chr10	chr10_q	chr12	chr12_p	179999	70000	0.002715	0.001644130781165988	2.962397803902681e-06	555
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr13:113553247-113563246_chr13_qarm	chr10	chr10_q	chr13	chr13_q	179999	9999	0.051437	0.02538886793898195	0.00022872853999082837	111
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr13:2544-502544_chr13_parm	chr10	chr10_q	chr13	chr13_p	179999	500000	0.0	0.0001919094337003853	2.7298639217693496e-07	703
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr14:2075-502075_chr14_parm	chr10	chr10_q	chr14	chr14_p	179999	500000	0.0	0.0031784666258540028	1.6520096807972988e-06	1924
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr15:3258-503258_chr15_parm	chr10	chr10_q	chr15	chr15_p	179999	500000	0.005279	0.02884295837722593	7.718212035650503e-06	3737
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr15:99625359-99750358_chr15_qarm	chr10	chr10_q	chr15	chr15_q	179999	124999	0.002435	0.001515675804824116	1.6385684376476929e-06	925
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr16:2168-27168_chr16_parm	chr10	chr10_q	chr16	chr16_p	179999	25000	0.003299	0.0007843899338066888	3.5332879901202198e-06	222
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr16:96172817-96327816_chr16_qarm	chr10	chr10_q	chr16	chr16_q	179999	154999	0.059205	0.146957477947104	0.0001241194915093784	1184
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr17:1679-46679_chr17_parm	chr10	chr10_q	chr17	chr17_p	179999	45000	0.003738	0.00147019771946247	3.973507349898568e-06	370
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr17:84229104-84274103_chr17_qarm	chr10	chr10_q	chr17	chr17_q	179999	44999	0.08197	0.05121519049939704	0.00013841943378215416	370
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr18:2017-267017_chr18_parm	chr10	chr10_q	chr18	chr18_p	179999	265000	0.016773	0.2345744195629971	0.00011740461439589445	1998
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr19:1962-211962_chr19_parm	chr10	chr10_q	chr19	chr19_p	179999	210000	0.02743	0.02307851552063546	1.4505666574880868e-05	1591
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr19:61684426-61704425_chr19_qarm	chr10	chr10_q	chr19	chr19_q	179999	19999	0.106746	0.13691476111443754	0.0007400797898077704	185
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr1:248369277-248384276_chr1_qarm	chr10	chr10_q	chr1	chr1_q	179999	14999	0.078952	0.04405566872440085	0.0002976734373270328	148
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr1:2706-297706_chr1_parm	chr10	chr10_q	chr1	chr1_p	179999	295000	0.008799	0.01976771686618167	8.9043769667485e-06	2220
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr20:2698-102698_chr20_parm	chr10	chr10_q	chr20	chr20_p	179999	100000	0.047222	0.047425143737487276	6.103622102636715e-05	777
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr20:66102369-66207368_chr20_qarm	chr10	chr10_q	chr20	chr20_q	179999	104999	0.011069	0.004457621976443558	5.476194074254985e-06	814
