seq_a	seq_b	chr_a	arm_a	chr_b	arm_b	size_a	size_b	jaccard	hic_contact_raw	hic_contact_norm	hic_bins
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr11:1736-236736_chr11_parm	chr10	chr10_q	chr11	chr11_p	179999	235000	0.006556	0.0006886399300561816	7.651554778402018e-05	9
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr12:133297274-133322273_chr12_qarm	chr10	chr10_q	chr12	chr12_q	179999	24999	0.005799	0.0008734232104864517	0.0002911410701621506	3
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr12:2783-72783_chr12_parm	chr10	chr10_q	chr12	chr12_p	179999	70000	0.002715	0.0008872192147567108	0.0002957397382522369	3
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr13:2544-502544_chr13_parm	chr10	chr10_q	chr13	chr13_p	179999	500000	0.0	5.4543988551079173e-05	1.818132951702639e-05	3
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr14:2075-502075_chr14_parm	chr10	chr10_q	chr14	chr14_p	179999	500000	0.0	0.0007332402227971599	8.14711358663511e-05	9
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr15:3258-503258_chr15_parm	chr10	chr10_q	chr15	chr15_p	179999	500000	0.005279	0.008321363588903685	0.0004622979771613158	18
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr15:99625359-99750358_chr15_qarm	chr10	chr10_q	chr15	chr15_q	179999	124999	0.002435	0.000342241690495045	5.7040281749174165e-05	6
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr16:2168-27168_chr16_parm	chr10	chr10_q	chr16	chr16_p	179999	25000	0.003299	0.0005525765760992843	0.00018419219203309476	3
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr16:96172817-96327816_chr16_qarm	chr10	chr10_q	chr16	chr16_q	179999	154999	0.059205	0.0009942492390829572	0.0001657082065138262	6
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr17:1679-46679_chr17_parm	chr10	chr10_q	chr17	chr17_p	179999	45000	0.003738	0.00018698648124588764	6.232882708196255e-05	3
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr17:84229104-84274103_chr17_qarm	chr10	chr10_q	chr17	chr17_q	179999	44999	0.08197	0.00491151009776381	0.0016371700325879368	3
CHM13#0#chr10:134574995-134754994_chr10_qarm	CHM13#0#chr18:2017-267017_chr18_parm	chr10	chr10_q	chr18	chr18_p	179999	265000	0.016773	0.0381729213311353	0.004241435703459477	9
