arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.362952375	8	0.007094198183458311
chr10_p	chr11_q	0.0	8	5.592894947816929e-07
chr10_p	chr12_p	0.646136	8	0.021065085273739344
chr10_p	chr13_p	0.58077975	8	0.012283093845821318
chr10_p	chr14_p	0.62015875	8	0.017456793042840407
chr10_p	chr15_p	0.623069	8	0.01723782387490761
chr10_p	chr16_p	0.6336697499999999	8	0.017130031646569985
chr10_p	chr17_p	0.6089545	8	0.016496904211619135
chr10_p	chr17_q	0.0	4	6.883431985122349e-06
chr10_p	chr18_p	0.1942306725	8	0.0015074904072095454
chr10_p	chr19_p	0.6146557500000001	8	0.017802126330528686
chr10_p	chr19_q	0.0	8	0.0
chr10_p	chr1_p	0.59509725	8	0.01802030244834543
chr10_p	chr2_p	0.610986	8	0.013106137015000983
chr10_p	chr3_p	0.5996835	8	0.017532597256170443
chr10_p	chr4_p	0.15559125750000002	8	0.0019052598776618571
chr10_p	chr5_p	0.6357747500000002	8	0.011164569982597496
chr10_p	chr6_p	0.64477125	8	0.016989987681755962
chr10_p	chr7_p	0.21032774999999998	8	0.0030278301042116953
chr10_p	chr8_p	0.529187	8	0.01775632049762599
chr10_p	chr8_q	0.0	8	8.406603860099466e-06
chr10_p	chr9_p	0.57496925	8	0.022603655666431223
chr10_p	chr9_q	0.00179042	4	0.0002528489363253205
chr10_p	chrX_p	0.5260745	4	0.00939740815325847
chr10_p	chrX_q	0.0	4	7.957423278009736e-06
chr10_q	chr11_p	0.0	4	6.0130947938224225e-06
chr10_q	chr11_q	0.0	4	5.748288470424121e-05
chr10_q	chr12_p	0.0	4	4.076985253589313e-06
chr10_q	chr13_p	0.0	4	2.1298366192485743e-05
chr10_q	chr14_p	0.0	4	0.0
chr10_q	chr15_p	0.0	4	5.05857983757052e-06
chr10_q	chr16_p	0.0	4	6.8447186526496745e-06
chr10_q	chr17_p	0.0	4	1.718438103846399e-06
chr10_q	chr17_q	0.160362	2	0.011299931045944714
chr10_q	chr18_p	0.0	4	0.0016060031716367885
chr10_q	chr19_p	0.0	4	2.0158749918716754e-05
chr10_q	chr19_q	0.0	4	0.0004064550789323901
chr10_q	chr1_p	0.0	4	7.242508809252575e-06
chr10_q	chr2_p	0.0	4	0.0
chr10_q	chr3_p	0.0	4	4.372500448483858e-06
chr10_q	chr4_p	0.0	4	0.00031196056723684415
chr10_q	chr5_p	0.0	4	3.300104140635064e-06
chr10_q	chr6_p	0.0	4	3.2811839417192086e-06
chr10_q	chr7_p	0.0	4	0.0005188152870736327
chr10_q	chr8_p	0.0	4	1.369413597038804e-05
chr10_q	chr8_q	0.13826715	4	0.010050030479782653
chr10_q	chr9_p	0.0	4	2.5767667398421425e-05
chr10_q	chr9_q	0.0	2	0.0002358595631718549
chr10_q	chrX_p	0.0	2	1.636354330370983e-05
chr10_q	chrX_q	0.0	2	0.000815652080735449
chr11_p	chr12_p	0.36600314999999994	8	0.007879854544145649
chr11_p	chr13_p	0.32413475	8	0.00794646931483273
chr11_p	chr14_p	0.38305827500000006	8	0.007185863238544278
chr11_p	chr15_p	0.38415600000000005	8	0.007087099400929266
chr11_p	chr16_p	0.4024019	8	0.007167594683309526
chr11_p	chr17_p	0.33022842500000005	8	0.00834767406645179
chr11_p	chr17_q	0.0	4	0.0
chr11_p	chr18_p	0.14399406999999997	8	0.002249674440335984
chr11_p	chr19_p	0.36773464999999994	8	0.007234744360370787
chr11_p	chr19_q	0.0	8	0.0
chr11_p	chr1_p	0.36422904999999994	8	0.007557705427997587
chr11_p	chr2_p	0.38392865	8	0.008314062116158039
chr11_p	chr3_p	0.3627297	8	0.0065292819129816665
chr11_p	chr4_p	0.117676065	8	0.001717957117677207
chr11_p	chr5_p	0.36609725	8	0.007620378359579202
