arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.362952375	8	0.0024618323222632384
chr10_p	chr11_q	0.0	8	0.00014077587598559354
chr10_p	chr12_p	0.646136	8	0.023068503874688968
chr10_p	chr13_p	0.58077975	8	0.008136561456108523
chr10_p	chr14_p	0.62015875	8	0.01831233417035932
chr10_p	chr15_p	0.623069	8	0.017141849207988467
chr10_p	chr16_p	0.6336697499999999	8	0.018958971117416464
chr10_p	chr17_p	0.6089545	8	0.01624456020699961
chr10_p	chr17_q	0.0	4	3.881753674525198e-05
chr10_p	chr18_p	0.1942306725	8	0.000609993603231315
chr10_p	chr19_p	0.6146557500000001	8	0.020771798759072875
chr10_p	chr19_q	0.0	8	6.641339501323263e-05
chr10_p	chr1_p	0.59509725	8	0.017318851969132944
chr10_p	chr2_p	0.610986	8	0.00803991032188446
chr10_p	chr3_p	0.5996835	8	0.019414134020619627
chr10_p	chr4_p	0.15559125750000002	8	0.0007383814838341441
chr10_p	chr5_p	0.6357747500000002	8	0.005984362280272143
chr10_p	chr6_p	0.64477125	8	0.018064695959707246
chr10_p	chr7_p	0.21032774999999998	8	0.0005431401603811525
chr10_p	chr8_p	0.529187	8	0.02134678667564079
chr10_p	chr8_q	0.0	8	0.00016726904635024566
chr10_p	chr9_p	0.57496925	8	0.0198429113076089
chr10_p	chr9_q	0.00179042	4	0.0010031018316517103
chr10_p	chrX_p	0.5260745	4	0.0005107698058533841
chr10_p	chrX_q	0.0	4	0.00023095000451030202
chr10_q	chr11_p	0.0	4	0.0006024676556047222
chr10_q	chr11_q	0.0	4	0.00543545630527567
chr10_q	chr12_p	0.0	4	0.00017264853182051755
chr10_q	chr13_p	0.0	4	0.00018255274193810855
chr10_q	chr14_p	0.0	4	0.00010083751142507137
chr10_q	chr15_p	0.0	4	0.0001785360282181523
chr10_q	chr16_p	0.0	4	9.352272619872056e-05
chr10_q	chr17_p	0.0	4	0.00015898925894245326
chr10_q	chr17_q	0.160362	2	0.01385711808849199
chr10_q	chr18_p	0.0	4	0.006638992609775025
chr10_q	chr19_p	0.0	4	8.828212925306774e-05
chr10_q	chr19_q	0.0	4	0.0038957050679048534
chr10_q	chr1_p	0.0	4	0.0001495938846461674
chr10_q	chr2_p	0.0	4	0.00012101937167305332
chr10_q	chr3_p	0.0	4	5.845380496696425e-05
chr10_q	chr4_p	0.0	4	0.005821842983582518
chr10_q	chr5_p	0.0	4	8.971466336655625e-05
chr10_q	chr6_p	0.0	4	0.00010317705550663923
chr10_q	chr7_p	0.0	4	0.002990177656298108
chr10_q	chr8_p	0.0	4	0.00028025469249009095
chr10_q	chr8_q	0.13826715	4	0.017784129781334763
chr10_q	chr9_p	0.0	4	0.00018726745516537918
chr10_q	chr9_q	0.0	2	0.004267151683135549
chr10_q	chrX_p	0.0	2	0.00025893200907070943
chr10_q	chrX_q	0.0	2	0.01782206867717443
chr11_p	chr12_p	0.36600314999999994	8	0.0028912863929999692
chr11_p	chr13_p	0.32413475	8	0.0019236933142522121
chr11_p	chr14_p	0.38305827500000006	8	0.0022898637234864136
chr11_p	chr15_p	0.38415600000000005	8	0.0018711302447762205
chr11_p	chr16_p	0.4024019	8	0.0025206605435506503
chr11_p	chr17_p	0.33022842500000005	8	0.003024178491033154
chr11_p	chr17_q	0.0	4	0.00021949881049999364
chr11_p	chr18_p	0.14399406999999997	8	0.002488519694698804
chr11_p	chr19_p	0.36773464999999994	8	0.002425792500306857
chr11_p	chr19_q	0.0	8	0.0006110691986683884
chr11_p	chr1_p	0.36422904999999994	8	0.0019544081668672938
chr11_p	chr2_p	0.38392865	8	0.0020683281004761395
chr11_p	chr3_p	0.3627297	8	0.0019066893509481595
chr11_p	chr4_p	0.117676065	8	0.0011301005120869078
chr11_p	chr5_p	0.36609725	8	0.001799882393193941
chr11_p	chr6_p	0.3835869500000001	8	0.0020634100114972236
chr11_p	chr7_p	0.1275465	8	0.0006645551868023484
chr11_p	chr8_p	0.27223525	8	0.0023287119048913244
chr11_p	chr8_q	0.0	8	0.0005040481392339741
chr11_p	chr9_p	0.33179832499999995	8	0.002603353556596487
chr11_p	chr9_q	0.000654665	4	0.000530622250720136
chr11_p	chrX_p	0.2807725	4	0.000870000176876127
chr11_p	chrX_q	0.0	4	0.0016682363348325304
chr11_q	chr12_p	0.0	8	0.0001778185369087982
chr11_q	chr13_p	0.0	8	0.0002532869076939504
chr11_q	chr14_p	0.0	8	0.00010089648622021275
chr11_q	chr15_p	0.0	8	0.00017987147201385697
chr11_q	chr16_p	0.0	8	9.70150248375804e-05
chr11_q	chr17_p	0.0	8	0.0002321185065715786
chr11_q	chr17_q	0.0	4	0.0020582849941294867
chr11_q	chr18_p	0.0	8	0.004124099022372261
chr11_q	chr19_p	0.0	8	0.0001216879397133759
chr11_q	chr19_q	0.0	8	0.024118505282682837
chr11_q	chr1_p	0.0	8	0.0001729537990077692
chr11_q	chr2_p	0.0	8	9.031944034934817e-05
chr11_q	chr3_p	0.0	8	0.00010050343968869233
chr11_q	chr4_p	0.0	8	0.005445602459330146
chr11_q	chr5_p	0.0	8	0.00010566690864762538
chr11_q	chr6_p	0.0	8	9.158837921108082e-05
chr11_q	chr7_p	0.029978	8	0.020281599390873258
chr11_q	chr8_p	0.0	8	0.0003390057893103794
chr11_q	chr8_q	0.0	8	0.0070164946680062335
chr11_q	chr9_p	0.0	8	0.00018452504082942816
chr11_q	chr9_q	0.0	4	0.0041910001444467136
chr11_q	chrX_p	0.0	4	0.00034009758127044945
chr11_q	chrX_q	0.0774048	4	0.01697427750589004
chr12_p	chr13_p	0.5812174999999999	8	0.009603744828191079
chr12_p	chr14_p	0.6505945	8	0.021913465271588398
chr12_p	chr15_p	0.64106925	8	0.020256069085095866
chr12_p	chr16_p	0.649597	8	0.019979848488085268
chr12_p	chr17_p	0.5832805	8	0.014320597827706859
chr12_p	chr17_q	0.0	4	1.605975680127374e-05
chr12_p	chr18_p	0.17210733500000003	8	0.0008928344141242987
chr12_p	chr19_p	0.6335295	8	0.02383635645739096
chr12_p	chr19_q	0.0	8	0.00014453247867468296
chr12_p	chr1_p	0.61852475	8	0.019749743615026252
chr12_p	chr2_p	0.6316415000000001	8	0.006888898550890086
chr12_p	chr3_p	0.6261325	8	0.020282841037789538
chr12_p	chr4_p	0.13578878500000002	8	0.0007668176085452232
chr12_p	chr5_p	0.6592707499999999	8	0.006689566570251842
chr12_p	chr6_p	0.64800525	8	0.019086942989048408
chr12_p	chr7_p	0.18643575	8	0.0004887880863854164
chr12_p	chr8_p	0.49845475	8	0.02820548846949632
chr12_p	chr8_q	0.0	8	0.00014647522978464248
chr12_p	chr9_p	0.5647835	8	0.023318017691743347
chr12_p	chr9_q	0.0017275800000000003	4	0.0005988689438685052
chr12_p	chrX_p	0.473444	4	0.0006952029486098708
chr12_p	chrX_q	0.0	4	0.00030258487048395223
chr13_p	chr14_p	0.58536475	8	0.008200242854122023
chr13_p	chr15_p	0.574925	8	0.0069482702902936505
chr13_p	chr16_p	0.57171825	8	0.0074322744078600895
chr13_p	chr17_p	0.57932925	8	0.011638461166026032
chr13_p	chr17_q	0.0	4	5.643436319721996e-05
chr13_p	chr18_p	0.19575812499999998	8	0.000613605562078172
chr13_p	chr19_p	0.5867805	8	0.00840461962829914
chr13_p	chr19_q	0.0	8	0.0001959408256998438
chr13_p	chr1_p	0.5785797500000001	8	0.008071323688960064
chr13_p	chr2_p	0.58211525	8	0.010800722219444538
chr13_p	chr3_p	0.589979	8	0.0068492292607007545
chr13_p	chr4_p	0.15616725674999998	8	0.0006417139505720998
chr13_p	chr5_p	0.6006855	8	0.009853219999781898
chr13_p	chr6_p	0.577673	8	0.0062213641208432565
chr13_p	chr7_p	0.20283275	8	0.0002573412609287319
chr13_p	chr8_p	0.5310945	8	0.009800355845233392
chr13_p	chr8_q	0.0	8	0.00017708251828882544
chr13_p	chr9_p	0.53600725	8	0.008016209720792542
chr13_p	chr9_q	0.00068385	4	0.00019240340629044653
chr13_p	chrX_p	0.5144605	4	0.0003521253487164889
chr13_p	chrX_q	0.0	4	0.0007599788035444555
chr14_p	chr15_p	0.760625	8	0.016957220522848426
chr14_p	chr16_p	0.7387104999999999	8	0.016934217280429306
chr14_p	chr17_p	0.5410747499999999	8	0.012858242994769079
chr14_p	chr17_q	0.0	4	2.5841658250304784e-05
chr14_p	chr18_p	0.14219132	8	0.000563155897890468
chr14_p	chr19_p	0.7453397499999999	8	0.01918310532013852
chr14_p	chr19_q	0.0	8	7.411275146969364e-05
chr14_p	chr1_p	0.75135825	8	0.016745650105226564
chr14_p	chr2_p	0.75802225	8	0.006719589443060401
chr14_p	chr3_p	0.759512	8	0.017322930080969783
chr14_p	chr4_p	0.1104775925	8	0.0006626239338043416
chr14_p	chr5_p	0.681385	8	0.006217626930240013
chr14_p	chr6_p	0.72231225	8	0.015593877405965071
chr14_p	chr7_p	0.15058975	8	0.00044734485226518114
chr14_p	chr8_p	0.39280025	8	0.02016387930631262
chr14_p	chr8_q	0.0	8	9.72319708013423e-05
chr14_p	chr9_p	0.5946069999999999	8	0.018899758129294245
chr14_p	chr9_q	0.0013559800000000001	4	0.0009431162683880143
chr14_p	chrX_p	0.38283349999999994	4	0.0006062641257316296
chr14_p	chrX_q	0.0	4	0.0002456487912716875
chr15_p	chr16_p	0.7491547500000001	8	0.015541562521446381
chr15_p	chr17_p	0.5414614999999999	8	0.011382203671405461
chr15_p	chr17_q	0.0	4	2.251202969849518e-05
chr15_p	chr18_p	0.14030248	8	0.0004996248898845284
chr15_p	chr19_p	0.761486	8	0.018265742117277134
chr15_p	chr19_q	0.0	8	0.00012393951111052916
chr15_p	chr1_p	0.7743792500000001	8	0.0142115207385526
chr15_p	chr2_p	0.7736207500000001	8	0.006061461391454463
chr15_p	chr3_p	0.7667164999999999	8	0.015413569732298479
chr15_p	chr4_p	0.11121180750000001	8	0.0007079187784501558
chr15_p	chr5_p	0.6775877499999999	8	0.005421363328872985
chr15_p	chr6_p	0.734963	8	0.01429484711738926
chr15_p	chr7_p	0.1528605	8	0.00034767833678021377
chr15_p	chr8_p	0.3914305	8	0.01842213624014242
chr15_p	chr8_q	0.0	8	0.00011175405947917845
chr15_p	chr9_p	0.607938	8	0.017345294586623258
chr15_p	chr9_q	0.001321805	4	0.0010018561792057205
chr15_p	chrX_p	0.38125	4	0.000382377997167943
chr15_p	chrX_q	0.0	4	0.0003900436606938453
