arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.30956195	8	0.002761033513557459
chr10_p	chr11_q	0.0	8	3.448494737190699e-05
chr10_p	chr12_p	0.64537925	8	0.017918846964410092
chr10_p	chr13_p	0.59160875	8	0.006994680753181079
chr10_p	chr14_p	0.6311875	8	0.017486332304038753
chr10_p	chr15_p	0.641308	8	0.016839099660087765
chr10_p	chr16_p	0.60221925	8	0.015416829708590608
chr10_p	chr17_p	0.55603775	8	0.01610695984341346
chr10_p	chr17_q	0.0	4	0.0
chr10_p	chr18_p	0.23907457999999998	8	0.00022770415873812438
chr10_p	chr19_p	0.51302275	8	0.017900808668271567
chr10_p	chr19_q	0.0	8	3.994631238862398e-06
chr10_p	chr1_p	0.5981449999999999	8	0.01753328800031327
chr10_p	chr2_p	0.56404375	8	0.007397173392619943
chr10_p	chr3_p	0.59103475	8	0.01734523695395047
chr10_p	chr4_p	0.2517244725	8	0.0007181616645767971
chr10_p	chr5_p	0.5963999999999999	8	0.005618693277384444
chr10_p	chr6_p	0.5906724999999999	8	0.015669021325800583
chr10_p	chr7_p	0.27737775	8	0.0005695997676542765
chr10_p	chr8_p	0.600792	8	0.01708817016441908
chr10_p	chr8_q	0.0	8	1.2056510400252454e-06
chr10_p	chr9_p	0.55471875	8	0.020301873397345065
chr10_p	chr9_q	0.003458685	4	0.0006292388404612403
chr10_p	chrX_p	0.5641045	4	0.006939786310193173
chr10_p	chrX_q	0.0	4	3.791559827444555e-05
chr10_q	chr11_p	0.0	4	7.848341091098807e-05
chr10_q	chr11_q	0.0	4	0.0006907846799669569
chr10_q	chr12_p	0.0	4	2.7553994063960506e-05
chr10_q	chr13_p	0.0	4	5.8891815233140206e-05
chr10_q	chr14_p	0.0	4	4.056861942146476e-06
chr10_q	chr15_p	0.0	4	9.502715084464873e-06
chr10_q	chr16_p	0.0	4	2.4113110543600353e-05
chr10_q	chr17_p	0.0	4	3.505695566322314e-05
chr10_q	chr17_q	0.151853	2	0.008811113115036089
chr10_q	chr18_p	0.0	4	0.0011422169251646523
chr10_q	chr19_p	0.0	4	1.5963316374876756e-05
chr10_q	chr19_q	0.0	4	9.406084703983126e-05
chr10_q	chr1_p	0.0	4	3.603859659563064e-05
chr10_q	chr2_p	0.0	4	0.0
chr10_q	chr3_p	0.0	4	1.2571875073670676e-05
chr10_q	chr4_p	0.0	4	0.0002789216950988512
chr10_q	chr5_p	0.0	4	1.7510613580325983e-05
chr10_q	chr6_p	0.0	4	3.243742109529091e-05
chr10_q	chr7_p	0.0	4	0.0006383971110781859
chr10_q	chr8_p	0.0	4	8.229892806937774e-06
chr10_q	chr8_q	0.13594465	4	0.01137022190936481
chr10_q	chr9_p	0.0	4	1.0085463383537016e-05
chr10_q	chr9_q	0.0	2	0.00037670358176018716
chr10_q	chrX_p	0.0	2	3.512215213138669e-05
chr10_q	chrX_q	0.0	2	0.0007148380574656445
chr11_p	chr12_p	0.326213125	8	0.003045005504076991
chr11_p	chr13_p	0.2839305	8	0.0038282473402223845
chr11_p	chr14_p	0.294772575	8	0.0026629278640223995
chr11_p	chr15_p	0.345276975	8	0.0029772323796790883
chr11_p	chr16_p	0.3561475249999999	8	0.003250727232394363
chr11_p	chr17_p	0.31633445	8	0.00528063420982284
chr11_p	chr17_q	0.0	4	1.953096805756535e-05
chr11_p	chr18_p	0.1940368975	8	0.0020763520551794366
chr11_p	chr19_p	0.25493665	8	0.0033612068964418225
chr11_p	chr19_q	0.0	8	0.0
chr11_p	chr1_p	0.29427860000000006	8	0.003308921668652889
chr11_p	chr2_p	0.329112125	8	0.004318377682665699
chr11_p	chr3_p	0.286458525	8	0.002856982075935277
chr11_p	chr4_p	0.15467512249999998	8	0.0008387996498503191
chr11_p	chr5_p	0.3060932	8	0.0031568201614475063
chr11_p	chr6_p	0.32212894999999997	8	0.0030271689668554353
chr11_p	chr7_p	0.19513229999999998	8	0.0009116011685461572
chr11_p	chr8_p	0.31110522500000004	8	0.0022232670471560552
chr11_p	chr8_q	0.0	8	4.5003173681176946e-05
