arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.30956195	8	0.006209538573593146
chr10_p	chr11_q	0.0	8	4.95830979776327e-05
chr10_p	chr12_p	0.64537925	8	0.02243554579530052
chr10_p	chr13_p	0.59160875	8	0.011186060803395813
chr10_p	chr14_p	0.6311875	8	0.020793813342137563
chr10_p	chr15_p	0.641308	8	0.020237787460407962
chr10_p	chr16_p	0.60221925	8	0.018911687928587252
chr10_p	chr17_p	0.55603775	8	0.020287327129152773
chr10_p	chr17_q	0.0	4	1.4565643495375345e-05
chr10_p	chr18_p	0.23907457999999998	8	0.00044604079869525276
chr10_p	chr19_p	0.51302275	8	0.021253638754980774
chr10_p	chr19_q	0.0	8	0.0
chr10_p	chr1_p	0.5981449999999999	8	0.022117095738547768
chr10_p	chr2_p	0.56404375	8	0.013658142435744886
chr10_p	chr3_p	0.59103475	8	0.019581356990935144
chr10_p	chr4_p	0.2517244725	8	0.0013910168346963972
chr10_p	chr5_p	0.5963999999999999	8	0.01058060415848053
chr10_p	chr6_p	0.5906724999999999	8	0.019658343174465163
chr10_p	chr7_p	0.27737775	8	0.0019776725344874376
chr10_p	chr8_p	0.600792	8	0.01932932584086051
chr10_p	chr8_q	0.0	8	1.9711792920227963e-06
chr10_p	chr9_p	0.55471875	8	0.026510377539010428
chr10_p	chr9_q	0.003458685	4	0.0007694418245898952
chr10_p	chrX_p	0.5641045	4	0.007726574759350995
chr10_p	chrX_q	0.0	4	5.475745232304977e-05
chr10_q	chr11_p	0.0	4	1.2566307981379296e-05
chr10_q	chr11_q	0.0	4	0.0009512127604520066
chr10_q	chr12_p	0.0	4	1.4382217891800864e-05
chr10_q	chr13_p	0.0	4	4.320525416155825e-05
chr10_q	chr14_p	0.0	4	1.5776719069706752e-05
chr10_q	chr15_p	0.0	4	3.2761892336775814e-05
chr10_q	chr16_p	0.0	4	1.660292981192439e-05
chr10_q	chr17_p	0.0	4	4.374080905673319e-05
chr10_q	chr17_q	0.151853	2	0.009428499489716198
chr10_q	chr18_p	0.0	4	0.0012083479905476144
chr10_q	chr19_p	0.0	4	2.7619611920534847e-05
chr10_q	chr19_q	0.0	4	0.00039316945158184875
chr10_q	chr1_p	0.0	4	3.484173700556607e-05
chr10_q	chr2_p	0.0	4	1.6899274033414486e-05
chr10_q	chr3_p	0.0	4	8.692577152211383e-06
chr10_q	chr4_p	0.0	4	0.00029823566563273637
chr10_q	chr5_p	0.0	4	2.1100357832680538e-05
chr10_q	chr6_p	0.0	4	1.2796399810850885e-05
chr10_q	chr7_p	0.0	4	0.0008401463517952138
chr10_q	chr8_p	0.0	4	2.3235485007551472e-05
chr10_q	chr8_q	0.13594465	4	0.012143378599236832
chr10_q	chr9_p	0.0	4	2.949217662592627e-05
chr10_q	chr9_q	0.0	2	0.00034734906061375034
chr10_q	chrX_p	0.0	2	1.7776019204584185e-05
chr10_q	chrX_q	0.0	2	0.0020879908136622327
chr11_p	chr12_p	0.326213125	8	0.008094134518581729
chr11_p	chr13_p	0.2839305	8	0.007887894861448546
chr11_p	chr14_p	0.294772575	8	0.005995237225578505
chr11_p	chr15_p	0.345276975	8	0.006223380891314027
