arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.324286425	8	0.00014491004284921397
chr10_p	chr11_q	0.0	8	0.0005515234697360406
chr10_p	chr12_p	0.7544107499999999	8	0.02537900609709352
chr10_p	chr13_p	0.575775	8	0.010979566747287027
chr10_p	chr14_p	0.7147375	8	0.025892262914580213
chr10_p	chr15_p	0.74631825	8	0.02310076355276641
chr10_p	chr16_p	0.6559585	8	0.020898276610374345
chr10_p	chr17_p	0.6684637499999999	8	0.02127546471726803
chr10_p	chr17_q	0.0	4	0.0011580001801624637
chr10_p	chr18_p	0.24496323499999995	8	0.0008560671395140243
chr10_p	chr19_p	0.49776325	8	0.021160990938263867
chr10_p	chr19_q	0.0	8	0.00031897420612576985
chr10_p	chr1_p	0.6511659999999999	8	0.024573460889652798
chr10_p	chr2_p	0.56280575	8	0.012465138848560278
chr10_p	chr3_p	0.6044572500000001	8	0.023803392430865346
chr10_p	chr4_p	0.294633075	8	0.001443568383456668
chr10_p	chr5_p	0.6558620000000001	8	0.0094488746489671
chr10_p	chr6_p	0.6705355000000001	8	0.018868870176781283
chr10_p	chr7_p	0.31146300000000005	8	0.0006428097869465619
chr10_p	chr8_p	0.6279807500000001	8	0.02515550876143929
chr10_p	chr8_q	0.0	8	0.0
chr10_p	chr9_p	0.6568494999999999	8	0.022856659212378463
chr10_p	chr9_q	0.005321375	4	0.0024631304244596996
chr10_p	chrX_p	0.6263624999999999	4	0.0
chr10_p	chrX_q	0.0	4	0.0013086568107425873
chr10_q	chr11_p	0.0	4	0.0
chr10_q	chr11_q	0.0	4	6.184434138646535e-05
chr10_q	chr12_p	0.0	4	2.472544953630975e-06
chr10_q	chr13_p	0.0	4	3.7984388598554384e-06
chr10_q	chr14_p	0.0	4	0.0
chr10_q	chr15_p	0.0	4	0.0
chr10_q	chr16_p	0.0	4	0.0
chr10_q	chr17_p	0.0	4	3.775260500240422e-06
chr10_q	chr17_q	0.155891	2	0.007473008365762508
chr10_q	chr18_p	0.0	4	0.0
chr10_q	chr19_p	0.0	4	0.0
chr10_q	chr19_q	0.0	4	0.0
chr10_q	chr1_p	0.0	4	0.0
chr10_q	chr2_p	0.0	4	1.1402430127282895e-05
chr10_q	chr3_p	0.0	4	0.0
chr10_q	chr4_p	0.0	4	0.0
chr10_q	chr5_p	0.0	4	0.0
chr10_q	chr6_p	0.0	4	0.0
chr10_q	chr7_p	0.0	4	0.0
chr10_q	chr8_p	0.0	4	3.847796920111818e-06
chr10_q	chr8_q	0.1344847	4	0.010571925207550001
chr10_q	chr9_p	0.0	4	0.0
chr10_q	chr9_q	0.0	2	9.54591999259611e-05
chr10_q	chrX_p	0.0	2	0.0
chr10_q	chrX_q	0.0	2	0.0
chr11_p	chr12_p	0.32631815000000003	8	0.00046396243276677375
chr11_p	chr13_p	0.220880275	8	0.0003213165522424231
chr11_p	chr14_p	0.290433075	8	0.00015505699035178578
chr11_p	chr15_p	0.3327506499999999	8	0.00028974215954814505
chr11_p	chr16_p	0.343457626	8	0.0002402515324050201
chr11_p	chr17_p	0.30209707875	8	0.00010077206759868716
chr11_p	chr17_q	0.0	4	0.0021581514592149773
chr11_p	chr18_p	0.18819891925	8	0.002229215389325673
chr11_p	chr19_p	0.185750825	8	0.0002135285333846979
chr11_p	chr19_q	0.0	8	0.0012259395692568837
chr11_p	chr1_p	0.263146575	8	0.00035707745310972685
chr11_p	chr2_p	0.3110480505	8	0.0002182151022708354
chr11_p	chr3_p	0.22851345	8	2.845770913733395e-05
chr11_p	chr4_p	0.12638885749999998	8	0.0006100325902675455
chr11_p	chr5_p	0.305114225	8	0.0002538072203806773
chr11_p	chr6_p	0.289545225	8	0.0003272950177714369
chr11_p	chr7_p	0.20825194225000002	8	0.0003744859332096088
chr11_p	chr8_p	0.238495125	8	0.0002988326537429062
chr11_p	chr8_q	0.0	8	0.0
chr11_p	chr9_p	0.32852800050000003	8	0.00020315841120284125
