arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.324286425	8	0.005499869311628403
chr10_p	chr11_q	0.0	8	0.0002940427318760146
chr10_p	chr12_p	0.7544107499999999	8	0.02072946208518857
chr10_p	chr13_p	0.575775	8	0.011831707850063461
chr10_p	chr14_p	0.7147375	8	0.02060392081540539
chr10_p	chr15_p	0.74631825	8	0.018421942699409857
chr10_p	chr16_p	0.6559585	8	0.02030764893002747
chr10_p	chr17_p	0.6684637499999999	8	0.024651621145858983
chr10_p	chr17_q	0.0	4	0.0008120264324509764
chr10_p	chr18_p	0.24496323499999995	8	0.0006423095435743764
chr10_p	chr19_p	0.49776325	8	0.02086550057249299
chr10_p	chr19_q	0.0	8	0.00029582739620786613
chr10_p	chr1_p	0.6511659999999999	8	0.024215147169523867
chr10_p	chr2_p	0.56280575	8	0.017629437454425755
chr10_p	chr3_p	0.6044572500000001	8	0.01937021747445245
chr10_p	chr4_p	0.294633075	8	0.00126208575233106
chr10_p	chr5_p	0.6558620000000001	8	0.012253741458944279
chr10_p	chr6_p	0.6705355000000001	8	0.01538710100796764
chr10_p	chr7_p	0.31146300000000005	8	0.00033564349145872967
chr10_p	chr8_p	0.6279807500000001	8	0.01928480242141173
chr10_p	chr8_q	0.0	8	0.00016088091305428026
chr10_p	chr9_p	0.6568494999999999	8	0.028782671853183176
chr10_p	chr9_q	0.005321375	4	0.0019388714874511743
chr10_p	chrX_p	0.6263624999999999	4	0.0008929191609922213
chr10_p	chrX_q	0.0	4	0.0008251749549795809
chr10_q	chr11_p	0.0	4	0.0
chr10_q	chr11_q	0.0	4	0.000251936645052204
chr10_q	chr12_p	0.0	4	0.0
chr10_q	chr13_p	0.0	4	6.716836726277585e-06
chr10_q	chr14_p	0.0	4	0.0
chr10_q	chr15_p	0.0	4	6.097236504625737e-06
chr10_q	chr16_p	0.0	4	0.0
chr10_q	chr17_p	0.0	4	0.0
chr10_q	chr17_q	0.155891	2	0.005229624866148606
chr10_q	chr18_p	0.0	4	3.252211133697469e-05
chr10_q	chr19_p	0.0	4	3.4942679356064214e-06
chr10_q	chr19_q	0.0	4	0.00025005746425637025
chr10_q	chr1_p	0.0	4	3.574861615415056e-06
chr10_q	chr2_p	0.0	4	5.543787526062075e-06
chr10_q	chr3_p	0.0	4	0.0
chr10_q	chr4_p	0.0	4	0.0
chr10_q	chr5_p	0.0	4	0.0
chr10_q	chr6_p	0.0	4	3.2919512169869836e-06
chr10_q	chr7_p	0.0	4	6.563974209185234e-06
chr10_q	chr8_p	0.0	4	0.0
chr10_q	chr8_q	0.1344847	4	0.01242202674714268
chr10_q	chr9_p	0.0	4	2.6685368602807256e-05
chr10_q	chr9_q	0.0	2	0.00018576499539949508
chr10_q	chrX_p	0.0	2	0.0
chr10_q	chrX_q	0.0	2	0.0
chr11_p	chr12_p	0.32631815000000003	8	0.005660148859702809
chr11_p	chr13_p	0.220880275	8	0.006339684315815915
chr11_p	chr14_p	0.290433075	8	0.0048530784133669486
chr11_p	chr15_p	0.3327506499999999	8	0.00446996797585342
chr11_p	chr16_p	0.343457626	8	0.004903382894932217
chr11_p	chr17_p	0.30209707875	8	0.007679715682019643
chr11_p	chr17_q	0.0	4	0.0024922975040991904
chr11_p	chr18_p	0.18819891925	8	0.002585283165186527
chr11_p	chr19_p	0.185750825	8	0.005782032866215268
chr11_p	chr19_q	0.0	8	0.001278944490906864
chr11_p	chr1_p	0.263146575	8	0.006870286938584097
chr11_p	chr2_p	0.3110480505	8	0.008329898584606447
chr11_p	chr3_p	0.22851345	8	0.004284271808954689
