seq_a	seq_b	chr_a	arm_a	chr_b	arm_b	size_a	size_b	jaccard	hic_contact_raw	hic_contact_norm	hic_bins
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr11_parm:10588-1000000:1-105000	chr10	chr10_p	chr11	chr11_p	989999	104999	0.0253423	0.0028715918540126745	6.559140826890531e-07	4378
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr11_qarm:131708645-132696509:940001-985000	chr10	chr10_p	chr11	chr11_q	989999	44999	0.0	0.0	0.0	1990
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr12_parm:8657-1000000:1-990000	chr10	chr10_p	chr12	chr12_p	989999	989999	0.93424	6.982778139213103	0.00017632832855769053	39601
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr13_parm:10860-1000000:1-985000	chr10	chr10_p	chr13	chr13_p	989999	984999	0.728281	3.489405520093223	8.855909649492977e-05	39402
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr14_parm:13379-1000000:1-985000	chr10	chr10_p	chr14	chr14_p	989999	984999	0.879147	7.1713176112874315	0.00018200389856574365	39402
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr15_parm:17595-1000000:1-980000	chr10	chr10_p	chr15	chr15_p	989999	979999	0.883587	6.461697341885044	0.0001648266036243411	39203
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr16_parm:1696-1000000:1-995000	chr10	chr10_p	chr16	chr16_p	989999	994999	0.812797	6.469987211384845	0.00016256249274836294	39800
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr17_parm:8464-1000000:1-850000	chr10	chr10_p	chr17	chr17_p	989999	849999	0.787807	5.749755320204504	0.00016896633225203515	34029
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr18_parm:19167-1000000:1-35000	chr10	chr10_p	chr18	chr18_p	989999	34999	0.00599179	0.0010665378562280065	6.699358393392001e-07	1592
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr19_parm:9560-1000000:1-990000	chr10	chr10_p	chr19	chr19_p	989999	989999	0.764489	5.912757122226001	0.00014930827812999675	39601
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr19_qarm:66670322-67659854:945001-985000	chr10	chr10_p	chr19	chr19_q	989999	39999	0.0	0.0	0.0	1791
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr1_parm:16698-1000000:1-980000	chr10	chr10_p	chr1	chr1_p	989999	979999	0.882796	6.946444641935751	0.00017719165987133004	39203
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr2_parm:9287-1000000:1-990000	chr10	chr10_p	chr2	chr2_p	989999	989999	0.609746	3.6836951216895915	9.302025508672992e-05	39601
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr3_parm:5869-1000000:1-990000	chr10	chr10_p	chr3	chr3_p	989999	989999	0.893081	6.801525117029346	0.00017175134761822545	39601
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr4_parm:16557-1000000:1-15000	chr10	chr10_p	chr4	chr4_p	989999	14999	0.0104067	0.05073850042249887	6.374183470163175e-05	796
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr5_parm:26102-1000000:1-970000	chr10	chr10_p	chr5	chr5_p	989999	969999	0.723682	3.049118921893971	7.857541352645203e-05	38805
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr6_parm:21150-1000000:1-975000	chr10	chr10_p	chr6	chr6_p	989999	974999	0.689722	5.420949576850063	0.0001389844522831008	39004
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr7_parm:8361-1000000:1-10000	chr10	chr10_p	chr7	chr7_p	989999	9999	0.0	0.0	0.0	597
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr8_parm:5823-1000000:1-990000	chr10	chr10_p	chr8	chr8_p	989999	989999	0.921463	6.829929771443656	0.0001724686187582045	39601
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr8_qarm:132128322-133120042:905001-990000	chr10	chr10_p	chr8	chr8_q	989999	84999	0.0	0.0	0.0	3582
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr9_parm:13986-1000000:1-985000	chr10	chr10_p	chr9	chr9_p	989999	984999	0.798117	6.348514282210079	0.00016112162535429874	39402
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr9_qarm:139591383-140585766:965001-990000	chr10	chr10_p	chr9	chr9_q	989999	24999	0.00537255	0.035124997535762516	2.9417920884223213e-05	1194
B6#1#chr10_parm:8494-1000000:1-990000	CAST#2#chr11_parm:12996-1000000:1-985000	chr10	chr10_p	chr11	chr11_p	989999	984999	0.592985	3.1033674052523637	0.0001430716612997263	21691
B6#1#chr10_parm:8494-1000000:1-990000	CAST#2#chr11_qarm:128137265-129126137:945001-985000	chr10	chr10_p	chr11	chr11_q	989999	39999	0.0	0.0	0.0	1791
B6#1#chr10_parm:8494-1000000:1-990000	CAST#2#chr12_parm:11631-1000000:1-985000	chr10	chr10_p	chr12	chr12_p	989999	984999	0.666231	2.13084898147019	0.00011638895463568876	18308
B6#1#chr10_parm:8494-1000000:1-990000	CAST#2#chr13_parm:10968-1000000:1-985000	chr10	chr10_p	chr13	chr13_p	989999	984999	0.573996	1.997732301676171	0.00010457141445122335	19104
