seq_a	seq_b	chr_a	arm_a	chr_b	arm_b	size_a	size_b	jaccard	hic_contact_raw	hic_contact_norm	hic_bins
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr11_parm:10588-1000000:1-105000	chr10	chr10_p	chr11	chr11_p	989999	104999	0.0253423	0.0019638115093881486	1.7852831903528624e-06	1100
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr11_qarm:131708645-132696509:940001-985000	chr10	chr10_p	chr11	chr11_q	989999	44999	0.0	0.003749441462060393	6.249069103433989e-06	600
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr12_parm:8657-1000000:1-990000	chr10	chr10_p	chr12	chr12_p	989999	989999	0.93424	3.713634646892946	0.00037136346468929463	10000
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr13_parm:10860-1000000:1-985000	chr10	chr10_p	chr13	chr13_p	989999	984999	0.728281	1.9021175737361906	0.00019213308825618086	9900
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr14_parm:13379-1000000:1-985000	chr10	chr10_p	chr14	chr14_p	989999	984999	0.879147	3.811687672666937	0.00038501895683504413	9900
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr15_parm:17595-1000000:1-980000	chr10	chr10_p	chr15	chr15_p	989999	979999	0.883587	3.4301833246119147	0.0003464831641022136	9900
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr16_parm:1696-1000000:1-995000	chr10	chr10_p	chr16	chr16_p	989999	994999	0.812797	3.4238821679855684	0.00034238821679855687	10000
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr17_parm:8464-1000000:1-850000	chr10	chr10_p	chr17	chr17_p	989999	849999	0.787807	3.0510101020162828	0.00035476861651352127	8600
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr18_parm:19167-1000000:1-35000	chr10	chr10_p	chr18	chr18_p	989999	34999	0.00599179	0.0016886872753959761	3.3773745507919524e-06	500
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr19_parm:9560-1000000:1-990000	chr10	chr10_p	chr19	chr19_p	989999	989999	0.764489	3.132627694794228	0.0003132627694794228	10000
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr19_qarm:66670322-67659854:945001-985000	chr10	chr10_p	chr19	chr19_q	989999	39999	0.0	0.0	0.0	500
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr1_parm:16698-1000000:1-980000	chr10	chr10_p	chr1	chr1_p	989999	979999	0.882796	3.6719244516953977	0.0003709014597672119	9900
B6#1#chr10_parm:8494-1000000:1-990000	B6#1#chr2_parm:9287-1000000:1-990000	chr10	chr10_p	chr2	chr2_p	989999	989999	0.609746	2.0138840908477738	0.00020138840908477738	10000
