arm_a	arm_b	mean_jaccard	n_pairs	hic_contact
chr10_p	chr11_p	0.362952375	8	0.002769411384320295
chr10_p	chr11_q	0.0	8	0.00011235993397895108
chr10_p	chr12_p	0.646136	8	0.012288145891892827
chr10_p	chr13_p	0.58077975	8	0.005497046756096921
chr10_p	chr14_p	0.62015875	8	0.010295045939737076
chr10_p	chr15_p	0.623069	8	0.00956898187738555
chr10_p	chr16_p	0.6336697499999999	8	0.010797399160079395
chr10_p	chr17_p	0.6089545	8	0.010328968207847173
chr10_p	chr17_q	0.0	4	0.0003133941393819549
chr10_p	chr18_p	0.1942306725	8	0.0005103385263369608
chr10_p	chr19_p	0.6146557500000001	8	0.012053920668328801
chr10_p	chr19_q	0.0	8	0.00011597306887127759
chr10_p	chr1_p	0.59509725	8	0.010412208311936516
chr10_p	chr2_p	0.610986	8	0.006771839715992695
chr10_p	chr3_p	0.5996835	8	0.01035890180039541
chr10_p	chr4_p	0.15559125750000002	8	0.0006609457586855669
chr10_p	chr5_p	0.6357747500000002	8	0.005016398559307482
chr10_p	chr6_p	0.64477125	8	0.009619786457291661
chr10_p	chr7_p	0.21032774999999998	8	0.00036110514841079924
chr10_p	chr8_p	0.529187	8	0.011205289829079295
chr10_p	chr8_q	0.0	8	6.471139134773883e-05
chr10_p	chr9_p	0.57496925	8	0.014222503436571865
chr10_p	chr9_q	0.00179042	4	0.0006567089804718504
chr10_p	chrX_p	0.5260745	4	0.0005414513640587512
chr10_p	chrX_q	0.0	4	0.0003122045677608242
chr10_q	chr11_p	0.0	4	1.432001487285012e-06
chr10_q	chr11_q	0.0	4	0.000251936645052204
chr10_q	chr12_p	0.0	4	1.3499902841990457e-05
chr10_q	chr13_p	0.0	4	3.846393680859814e-06
chr10_q	chr14_p	0.0	4	5.793070825609003e-06
chr10_q	chr15_p	0.0	4	6.100070334988696e-06
chr10_q	chr16_p	0.0	4	5.30825288373806e-06
chr10_q	chr17_p	0.0	4	1.0384290342283926e-06
chr10_q	chr17_q	0.160362	2	0.005229624866148606
chr10_q	chr18_p	0.0	4	3.252211133697469e-05
chr10_q	chr19_p	0.0	4	4.177100598117803e-06
chr10_q	chr19_q	0.0	4	0.00025005746425637025
chr10_q	chr1_p	0.0	4	6.484887987156671e-06
chr10_q	chr2_p	0.0	4	2.172079249082989e-06
chr10_q	chr3_p	0.0	4	1.5923775516097201e-06
chr10_q	chr4_p	0.0	4	0.0
chr10_q	chr5_p	0.0	4	0.0
chr10_q	chr6_p	0.0	4	1.9965362320455657e-06
chr10_q	chr7_p	0.0	4	4.094767610118688e-06
chr10_q	chr8_p	0.0	4	4.63840050296094e-06
chr10_q	chr8_q	0.13826715	4	0.01242202674714268
chr10_q	chr9_p	0.0	4	1.3861154032968345e-05
chr10_q	chr9_q	0.0	2	0.00018576499539949508
chr10_q	chrX_p	0.0	2	6.556104848794132e-07
chr10_q	chrX_q	0.0	2	0.0
